series_id,start_date,end_date,history_weeks,total_sales_units,mean_sales_units,median_sales_units,std_sales_units,zero_share,missing_share,outlier_share,category,segment_label,short_history,high_zero_share,variance,high_variance,expected_weeks,grid_coverage,weekly_grid_complete,coefficient_of_variation,trend_strength
FOODS_2_112,2011-01-24,2016-05-16,278,24464,88.0,115.0,80.5642868555712,0.420863309352518,0.0,0.0,FOODS,intermittent,False,True,6490.604316546763,False,278,1.0,True,0.9155032597224,2.591026792576867
FOODS_2_113,2011-01-24,2016-05-16,278,7315,26.31294964028777,30.0,18.412125870453046,0.23381294964028776,0.0,0.0,FOODS,medium_noise,False,False,339.00637906940636,False,278,1.0,True,0.6997362941880994,2.0425212369184713
FOODS_2_114,2011-01-24,2016-05-16,278,4416,15.884892086330936,0.0,26.51159082382529,0.6618705035971223,0.0,0.01079136690647482,FOODS,intermittent,False,True,702.8644480099374,True,278,1.0,True,1.6689814875505957,2.3090374900423485
FOODS_2_115,2011-01-24,2016-05-16,278,13368,48.0863309352518,0.0,64.29719463255843,0.5287769784172662,0.0,0.04316546762589928,FOODS,intermittent,False,True,4134.129237617101,True,278,1.0,True,1.337119996098986,2.894817497684811
FOODS_2_116,2011-01-24,2016-05-16,278,25276,90.92086330935251,94.0,39.840250199331635,0.046762589928057555,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,1587.2455359453445,False,278,1.0,True,0.43818600868073254,1.061484747968767
FOODS_2_117,2011-01-24,2016-05-16,278,6442,23.172661870503596,17.5,25.375150155859785,0.38848920863309355,0.0,0.007194244604316547,FOODS,medium_noise,False,False,643.8982454324309,True,278,1.0,True,1.0950468400076094,2.4652815031759254
FOODS_2_118,2011-01-24,2016-05-16,278,10481,37.701438848920866,40.0,24.144962343371077,0.14028776978417265,0.0,0.0,FOODS,medium_noise,False,False,582.9792065628073,False,278,1.0,True,0.6404254872108729,0.2388012669925264
FOODS_2_119,2011-01-24,2016-05-16,278,28503,102.52877697841727,113.5,41.639998314785,0.0,0.0,0.0,FOODS,medium_noise,False,False,1733.8894596552973,False,278,1.0,True,0.4061298646286436,1.8314160373289343
FOODS_2_120,2011-01-24,2016-05-16,278,8498,30.568345323741006,40.0,28.684603535622717,0.4352517985611511,0.0,0.0,FOODS,intermittent,False,True,822.8064799958593,False,278,1.0,True,0.9383760629445888,2.562526817072827
FOODS_2_121,2011-01-24,2016-05-16,278,12387,44.55755395683453,42.5,46.228575793724744,0.38848920863309355,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,2137.0812199161533,True,278,1.0,True,1.0375025486926195,2.293954976438339
FOODS_2_122,2011-01-24,2016-05-16,278,11160,40.143884892086334,44.0,26.65542479943902,0.22661870503597123,0.0,0.0,FOODS,medium_noise,False,False,710.5116712385487,False,278,1.0,True,0.6639971410612946,2.944818948259381
FOODS_2_123,2011-01-24,2016-05-16,278,5645,20.305755395683452,17.0,20.38946430500823,0.37410071942446044,0.0,0.0,FOODS,medium_noise,False,False,415.73025464520475,True,278,1.0,True,1.0041224228152856,2.6304543265936555
FOODS_2_124,2011-01-24,2016-05-16,278,8053,28.967625899280577,29.0,16.414451063503883,0.050359712230215826,0.0,0.01079136690647482,FOODS,medium_noise,False,False,269.4342037161638,False,278,1.0,True,0.5666481305915906,0.6779618948413696
FOODS_2_125,2011-01-24,2016-05-16,278,10166,36.568345323741006,38.0,34.70265272129985,0.4136690647482014,0.0,0.0,FOODS,intermittent,False,True,1204.2741058951399,False,278,1.0,True,0.948980666586795,2.998553527551607
FOODS_2_126,2011-01-24,2016-05-16,278,11099,39.92446043165467,45.0,29.527539496843332,0.09712230215827339,0.0,0.0,FOODS,medium_noise,False,False,871.8755887376429,False,278,1.0,True,0.7395851860638298,0.4662457496114416
FOODS_2_127,2011-01-24,2016-05-16,278,3761,13.528776978417266,14.0,6.00217879630217,0.050359712230215826,0.0,0.0,FOODS,medium_noise,False,False,36.026150302779364,False,278,1.0,True,0.44366011841850655,1.616030016389322
FOODS_2_128,2011-01-24,2016-05-16,278,151901,546.4064748201439,556.5,332.34845125500715,0.014388489208633094,0.0,0.0,FOODS,medium_noise,False,False,110455.49305160188,False,278,1.0,True,0.6082439842324407,1.9797843475087675
FOODS_2_129,2011-01-24,2016-05-16,278,2163,7.780575539568345,7.0,6.02501234600176,0.22661870503597123,0.0,0.0,FOODS,medium_noise,False,False,36.30077376947363,False,278,1.0,True,0.7743658956026302,2.571001340312751
FOODS_2_130,2011-01-24,2016-05-16,278,8119,29.205035971223023,0.0,38.5239023695119,0.6079136690647482,0.0,0.014388489208633094,FOODS,intermittent,False,True,1484.0910537756845,True,278,1.0,True,1.3190842294278,2.885635714174701
FOODS_2_131,2011-01-24,2016-05-16,278,30307,109.0179856115108,122.5,77.87882374117592,0.23381294964028776,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,6065.111187309146,False,278,1.0,True,0.7143667469576964,2.688940375167506
FOODS_2_132,2011-01-24,2016-05-16,278,7016,25.237410071942445,27.5,20.955445278434254,0.2733812949640288,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,439.13068681745244,False,278,1.0,True,0.8303326378855078,1.5659577061405328
FOODS_2_133,2011-01-24,2016-05-16,278,6393,22.996402877697843,20.0,17.15932496061184,0.07194244604316546,0.0,0.01079136690647482,FOODS,medium_noise,False,False,294.44243310387657,False,278,1.0,True,0.7461743061238998,1.5135189711549448
FOODS_2_134,2011-01-24,2016-05-16,278,14353,51.6294964028777,53.0,19.196713422385876,0.02158273381294964,0.0,0.007194244604316547,FOODS,medium_noise,False,False,368.5138062212101,False,278,1.0,True,0.37181678613692426,0.14220874937437336
FOODS_2_135,2011-01-24,2016-05-16,278,20312,73.06474820143885,79.0,42.370786840163625,0.0683453237410072,0.0,0.0,FOODS,medium_noise,False,False,1795.283577454583,False,278,1.0,True,0.5799073819203174,1.522205160788886
FOODS_2_136,2011-01-24,2016-05-16,278,12512,45.007194244604314,46.0,24.665968867759698,0.0,0.0,0.0,FOODS,medium_noise,False,False,608.4100201852907,False,278,1.0,True,0.548045024395556,2.676339957447879
FOODS_2_137,2011-01-24,2016-05-16,278,15370,55.28776978417266,54.0,23.07564807053224,0.02158273381294964,0.0,0.0,FOODS,medium_noise,False,False,532.4855338750582,False,278,1.0,True,0.4173734654266729,0.9542775859722032
FOODS_2_138,2011-01-24,2016-05-16,278,20064,72.1726618705036,72.0,24.220785430519793,0.017985611510791366,0.0,0.0,FOODS,medium_noise,False,False,586.64644687128,False,278,1.0,True,0.33559501344121323,0.35391844667757844
FOODS_2_139,2011-01-24,2016-05-16,278,26751,96.22661870503597,99.0,34.16352566245391,0.017985611510791366,0.0,0.0,FOODS,medium_noise,False,False,1167.1464856891466,False,278,1.0,True,0.35503196643722423,0.3181982374271832
FOODS_2_140,2011-01-24,2016-05-16,278,5106,18.366906474820144,0.0,34.120110292924394,0.5431654676258992,0.0,0.03597122302158273,FOODS,intermittent,False,True,1164.181926401325,True,278,1.0,True,1.8576949983221664,1.665830532368402
FOODS_2_141,2011-01-24,2016-05-16,278,17385,62.53597122302158,65.0,35.824469165127915,0.07553956834532374,0.0,0.0,FOODS,medium_noise,False,False,1283.3925909632007,False,278,1.0,True,0.5728618020077976,1.3260681315908964
FOODS_2_142,2011-01-24,2016-05-16,278,21349,76.79496402877697,88.0,55.65636191955964,0.2697841726618705,0.0,0.0,FOODS,medium_noise,False,False,3097.6306221210084,False,278,1.0,True,0.7247397355209885,2.3878093603979793
FOODS_2_143,2011-01-24,2016-05-16,278,14004,50.37410071942446,49.0,19.849169883262217,0.0,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,393.98954505460375,False,278,1.0,True,0.39403522047607087,0.0027379339646265814
FOODS_2_144,2011-01-24,2016-05-16,278,21617,77.7589928057554,79.0,45.11714777605064,0.014388489208633094,0.0,0.0,FOODS,medium_noise,False,False,2035.5570234459915,False,278,1.0,True,0.5802177490744358,1.188944486439963
FOODS_2_145,2011-01-24,2016-05-16,278,10517,37.830935251798564,0.0,65.92908371107109,0.658273381294964,0.0,0.01079136690647482,FOODS,intermittent,False,True,4346.64407898142,True,278,1.0,True,1.7427294163428506,2.445485244125972
FOODS_2_146,2011-01-24,2016-05-16,278,19192,69.03597122302158,70.5,27.970927885762723,0.050359712230215826,0.0,0.0,FOODS,medium_noise,False,False,782.3728067905388,False,278,1.0,True,0.4051645452397894,0.041095867221291944
FOODS_2_147,2011-01-24,2016-05-16,278,2467,8.87410071942446,0.0,15.775925735892267,0.7014388489208633,0.0,0.039568345323741004,FOODS,intermittent,False,True,248.87983282438796,True,278,1.0,True,1.7777492316895218,2.6155721557329694
FOODS_2_148,2011-01-24,2016-05-16,278,6808,24.489208633093526,28.0,15.927383282343,0.21223021582733814,0.0,0.0,FOODS,medium_noise,False,False,253.68153822265924,False,278,1.0,True,0.6503837474282247,1.7463775480997934
FOODS_2_149,2011-01-24,2016-05-16,278,29916,107.61151079136691,117.5,75.7304012959876,0.15467625899280577,0.0,0.0,FOODS,medium_noise,False,False,5735.093680451322,False,278,1.0,True,0.7037388541343947,1.4369783806418461
FOODS_2_150,2011-01-24,2016-05-16,278,28802,103.60431654676259,107.5,40.98887701464119,0.0,0.0,0.0,FOODS,medium_noise,False,False,1680.088038921381,False,278,1.0,True,0.3956290469436237,1.0345345580352128
FOODS_2_151,2011-01-24,2016-05-16,278,21659,77.91007194244604,101.0,71.8817662263676,0.4244604316546763,0.0,0.0,FOODS,intermittent,False,True,5166.988315822163,False,278,1.0,True,0.9226248215951889,2.7945482251124742
FOODS_2_152,2011-01-24,2016-05-16,278,81865,294.478417266187,295.0,89.05417013053818,0.02158273381294964,0.0,0.03597122302158273,FOODS,medium_noise,False,False,7930.645217638838,False,278,1.0,True,0.30241323271593007,0.2628549610607004
FOODS_2_153,2011-01-24,2016-05-16,278,23135,83.21942446043165,88.0,38.242393098295786,0.014388489208633094,0.0,0.0,FOODS,medium_noise,False,False,1462.4806298845813,False,278,1.0,True,0.45953686109039243,0.2879505268128323
FOODS_2_154,2011-01-24,2016-05-16,278,4298,15.46043165467626,15.0,10.522853640269712,0.08633093525179857,0.0,0.007194244604316547,FOODS,medium_noise,False,False,110.73044873453755,False,278,1.0,True,0.6806312964157701,1.3684412354466307
FOODS_2_155,2011-01-24,2016-05-16,278,3238,11.647482014388489,0.0,17.547207984412722,0.6151079136690647,0.0,0.017985611510791366,FOODS,intermittent,False,True,307.90450804823763,True,278,1.0,True,1.506523724418387,2.4404379215751866
FOODS_2_156,2011-01-24,2016-05-16,278,21091,75.86690647482014,76.5,31.475585807747777,0.01079136690647482,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,990.7125019408933,False,278,1.0,True,0.4148789936254271,0.5851172840423726
FOODS_2_157,2011-01-24,2016-05-16,278,9494,34.15107913669065,34.0,10.703602344631959,0.007194244604316547,0.0,0.014388489208633094,FOODS,medium_noise,False,False,114.56710315201077,False,278,1.0,True,0.3134191543930571,1.2658943081319565
FOODS_2_158,2011-01-24,2016-05-16,278,8678,31.215827338129497,0.0,49.11149590544873,0.6510791366906474,0.0,0.014388489208633094,FOODS,intermittent,False,True,2411.9390300709074,True,278,1.0,True,1.5732882993448658,2.382213341959833
FOODS_2_159,2011-01-24,2016-05-16,278,2343,8.428057553956835,0.0,11.951951339895084,0.5935251798561151,0.0,0.017985611510791366,FOODS,intermittent,False,True,142.8491408312199,True,278,1.0,True,1.418114584929933,2.7216555223810204
FOODS_2_160,2011-01-24,2016-05-16,278,4397,15.816546762589928,15.0,5.41568594567685,0.0,0.0,0.007194244604316547,FOODS,medium_noise,False,False,29.32965426220175,False,278,1.0,True,0.3424063436202329,0.3950729188977888
FOODS_2_161,2011-01-24,2016-05-16,278,4087,14.701438848920864,15.0,6.309242798648956,0.03597122302158273,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,39.80654469230371,False,278,1.0,True,0.4291581840040151,1.6213997574788621
FOODS_2_162,2011-01-24,2016-05-16,278,11049,39.74460431654676,40.0,30.965568422380564,0.24820143884892087,0.0,0.0,FOODS,medium_noise,False,False,958.8664277211324,False,278,1.0,True,0.7791137678904694,2.7959668965828652
FOODS_2_163,2011-01-24,2016-05-16,278,7755,27.89568345323741,27.0,19.028752838923367,0.1079136690647482,0.0,0.014388489208633094,FOODS,medium_noise,False,False,362.09343460483416,False,278,1.0,True,0.6821396891322625,0.4869811203123317
FOODS_2_164,2011-01-24,2016-05-16,278,63372,227.9568345323741,225.0,48.37501443549646,0.0,0.0,0.007194244604316547,FOODS,stable,False,False,2340.142021634491,False,278,1.0,True,0.21221129225948393,0.5220300709924405
FOODS_2_165,2011-01-24,2016-05-16,278,2675,9.622302158273381,0.0,12.995204113513024,0.5035971223021583,0.0,0.050359712230215826,FOODS,intermittent,False,True,168.87532995186584,True,278,1.0,True,1.3505296237594844,1.6966123839101133
FOODS_2_166,2011-01-24,2016-05-16,278,46463,167.13309352517985,129.5,152.11265320324546,0.09352517985611511,0.0,0.007194244604316547,FOODS,medium_noise,False,False,23138.25926453082,False,278,1.0,True,0.910128867927216,1.7373426907858598
FOODS_2_167,2011-01-24,2016-05-16,278,11232,40.402877697841724,39.0,17.57459719421754,0.025179856115107913,0.0,0.0,FOODS,medium_noise,False,False,308.86646653899896,False,278,1.0,True,0.4349837980762532,1.4879471503669164
FOODS_2_168,2011-01-24,2016-05-16,278,2200,7.913669064748201,0.0,11.730782241845162,0.6258992805755396,0.0,0.03237410071942446,FOODS,intermittent,False,True,137.6112520055898,True,278,1.0,True,1.482344301469525,2.759606744599994
FOODS_2_169,2011-01-24,2016-05-16,278,6340,22.805755395683452,13.0,29.318488702950923,0.4028776978417266,0.0,0.02877697841726619,FOODS,intermittent,False,True,859.5737798250609,True,278,1.0,True,1.2855741103186682,0.6785196894175748
FOODS_2_170,2011-01-24,2016-05-16,278,26233,94.36330935251799,112.0,63.859961047744214,0.1079136690647482,0.0,0.0,FOODS,medium_noise,False,False,4078.094625019408,False,278,1.0,True,0.6767456703874086,0.3001830063115883
FOODS_2_171,2011-01-24,2016-05-16,278,32703,117.63669064748201,115.5,34.611217136040075,0.0,0.0,0.007194244604316547,FOODS,stable,False,False,1197.936351638114,False,278,1.0,True,0.2942212752291576,1.2648466282291724
FOODS_2_172,2011-01-24,2016-05-16,278,7478,26.899280575539567,0.0,41.45558340158635,0.6654676258992805,0.0,0.007194244604316547,FOODS,intermittent,False,True,1718.5653951658817,True,278,1.0,True,1.5411409716021671,2.4324761752394197
FOODS_2_173,2011-01-24,2016-05-16,278,22161,79.7158273381295,69.0,50.12432566006911,0.02877697841726619,0.0,0.0,FOODS,medium_noise,False,False,2512.4480228766624,False,278,1.0,True,0.6287876239113402,2.4232761494082515
FOODS_2_174,2011-01-24,2016-05-16,278,16921,60.86690647482014,59.0,35.608082278095615,0.039568345323741004,0.0,0.014388489208633094,FOODS,medium_noise,False,False,1267.9355235236271,False,278,1.0,True,0.5850154762313445,1.3451981454942037
FOODS_2_175,2011-01-24,2016-05-16,278,42976,154.58992805755395,157.5,135.6693935970366,0.27697841726618705,0.0,0.0,FOODS,medium_noise,False,False,18406.18435898763,False,278,1.0,True,0.8776082329666831,3.1839628246504668
FOODS_2_176,2011-01-24,2016-05-16,278,11931,42.91726618705036,44.0,20.864335437432253,0.03597122302158273,0.0,0.007194244604316547,FOODS,medium_noise,False,False,435.32049324569124,False,278,1.0,True,0.4861524810666471,0.25625590767144885
FOODS_2_177,2011-01-24,2016-05-16,278,6578,23.66187050359712,25.0,16.956166067959995,0.1906474820143885,0.0,0.0,FOODS,medium_noise,False,False,287.5115677242379,False,278,1.0,True,0.7166029441916811,2.569075037619195
FOODS_2_178,2011-01-24,2016-05-16,278,5858,21.071942446043167,0.0,30.85627865116152,0.6187050359712231,0.0,0.014388489208633094,FOODS,intermittent,False,True,952.1099321981263,True,278,1.0,True,1.4643300554835954,2.353960055963691
FOODS_2_179,2011-01-24,2016-05-16,278,4321,15.543165467625899,18.0,14.664961179038029,0.41007194244604317,0.0,0.0,FOODS,intermittent,False,True,215.06108638269245,False,278,1.0,True,0.9434990066587762,2.7816260598122815
FOODS_2_180,2011-01-24,2016-05-16,278,9523,34.25539568345324,34.0,33.920286734955,0.4172661870503597,0.0,0.0,FOODS,intermittent,False,True,1150.5858521815642,False,278,1.0,True,0.9902173382670891,3.0966428226696947
FOODS_2_181,2011-01-24,2016-05-16,278,140979,507.11870503597123,454.0,173.18453046553458,0.0,0.0,0.025179856115107913,FOODS,medium_noise,False,False,29992.881592567675,False,278,1.0,True,0.34150688733370654,0.7861345634312696
FOODS_2_182,2011-01-24,2016-05-16,278,20952,75.36690647482014,81.0,34.04570433924494,0.02877697841726619,0.0,0.0,FOODS,medium_noise,False,False,1159.1099839552817,False,278,1.0,True,0.4517328086249568,0.4806194996718969
FOODS_2_183,2011-01-24,2016-05-16,278,54138,194.74100719424462,190.5,97.36132644307668,0.017985611510791366,0.0,0.0,FOODS,medium_noise,False,False,9479.227886755343,False,278,1.0,True,0.49995287508174135,1.8719129850845444
FOODS_2_184,2011-01-24,2016-05-16,278,29897,107.5431654676259,117.0,54.16524749341574,0.02877697841726619,0.0,0.0,FOODS,medium_noise,False,False,2933.8740360229804,False,278,1.0,True,0.5036605279181716,0.9010966082763102
FOODS_2_185,2011-01-24,2016-05-16,278,4562,16.41007194244604,0.0,29.51229787553157,0.7446043165467626,0.0,0.017985611510791366,FOODS,intermittent,False,True,870.9757258941053,True,278,1.0,True,1.7984258679083247,2.5000187251111545
FOODS_2_186,2011-01-24,2016-05-16,278,5133,18.464028776978417,11.5,19.832675992068395,0.39928057553956836,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,393.3350370063661,True,278,1.0,True,1.0741250586002364,1.898703927497259
FOODS_2_187,2011-01-24,2016-05-16,278,3182,11.446043165467627,0.0,17.48490516999998,0.6726618705035972,0.0,0.017985611510791366,FOODS,intermittent,False,True,305.72190880389206,True,278,1.0,True,1.5275938520615946,2.8081517954692545
FOODS_2_188,2011-01-24,2016-05-16,278,6884,24.762589928057555,26.0,15.535794239265357,0.08992805755395683,0.0,0.007194244604316547,FOODS,medium_noise,False,False,241.36090264479063,False,278,1.0,True,0.627389715066207,0.22989493979785416
FOODS_2_189,2011-01-24,2016-05-16,278,23355,84.01079136690647,88.0,41.25299063176373,0.007194244604316547,0.0,0.0,FOODS,medium_noise,False,False,1701.8092360643861,False,278,1.0,True,0.4910439475756933,0.2901258051340973
FOODS_2_190,2011-01-24,2016-05-16,278,8806,31.676258992805757,32.5,19.908140060817438,0.0683453237410072,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,396.3340406811241,False,278,1.0,True,0.6284877284700485,0.8370186019143661
FOODS_2_191,2011-01-24,2016-05-16,278,4284,15.410071942446043,0.0,26.549617713147,0.658273381294964,0.0,0.02877697841726619,FOODS,intermittent,False,True,704.8822007142489,True,278,1.0,True,1.7228743520669623,2.316842276252138
FOODS_2_192,2011-01-24,2016-05-16,278,16686,60.02158273381295,58.5,22.201324617264188,0.007194244604316547,0.0,0.007194244604316547,FOODS,medium_noise,False,False,492.8988147611408,False,278,1.0,True,0.36988902334888196,1.1220147239986924
FOODS_2_193,2011-01-24,2016-05-16,278,4339,15.607913669064748,0.0,21.590220823687016,0.6115107913669064,0.0,0.014388489208633094,FOODS,intermittent,False,True,466.1376352155684,True,278,1.0,True,1.3832867916536047,2.7080632562954
FOODS_2_194,2011-01-24,2016-05-16,278,37840,136.11510791366908,136.5,63.167879454454756,0.01079136690647482,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,3990.1809947725274,False,278,1.0,True,0.46407691565376374,1.353097552616929
FOODS_2_195,2011-01-24,2016-05-16,278,7976,28.690647482014388,28.0,15.873532978548123,0.046762589928057555,0.0,0.017985611510791366,FOODS,medium_noise,False,False,251.96904922105483,False,278,1.0,True,0.5532650662031567,0.629818075230418
FOODS_2_196,2011-01-24,2016-05-16,278,15445,55.55755395683453,56.0,18.624515747332286,0.007194244604316547,0.0,0.01079136690647482,FOODS,medium_noise,False,False,346.87258682262825,False,278,1.0,True,0.3352292248467708,1.2816251569286286
FOODS_2_197,2011-01-24,2016-05-16,278,164027,590.0251798561151,570.0,201.3076212138542,0.0,0.0,0.0,FOODS,medium_noise,False,False,40524.7583587806,False,278,1.0,True,0.3411847969995883,1.6142195561406074
FOODS_2_198,2011-01-24,2016-05-16,278,23040,82.87769784172662,87.0,63.531837646176015,0.14388489208633093,0.0,0.0,FOODS,medium_noise,False,False,4036.2943947000676,False,278,1.0,True,0.7665733882654919,0.513206396480715
FOODS_2_199,2011-01-24,2016-05-16,278,41399,148.91726618705036,149.0,46.12881155889038,0.0,0.0,0.0,FOODS,medium_noise,False,False,2127.8672558356193,False,278,1.0,True,0.30976133755335944,0.7537487780220874
FOODS_2_200,2011-01-24,2016-05-16,278,6059,21.794964028776977,25.0,18.22079934019988,0.34532374100719426,0.0,0.0,FOODS,medium_noise,False,False,331.9975285958284,False,278,1.0,True,0.836009608281163,2.4323051205016184
FOODS_2_201,2011-01-24,2016-05-16,278,13026,46.856115107913666,0.0,66.42858026147401,0.5935251798561151,0.0,0.0,FOODS,intermittent,False,True,4412.756275555095,True,278,1.0,True,1.4177142110156438,2.666588508396161
FOODS_2_202,2011-01-24,2016-05-16,278,7380,26.546762589928058,26.0,13.358489888797463,0.0539568345323741,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,178.44925210910407,False,278,1.0,True,0.5032059876809885,2.390563573108856
FOODS_2_203,2011-01-24,2016-05-16,278,4638,16.68345323741007,15.0,15.61982505784688,0.32014388489208634,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,243.9789348377413,False,278,1.0,True,0.9362465213629653,2.379031006887585
FOODS_2_204,2011-01-24,2016-05-16,278,66595,239.5503597122302,235.0,90.93730140948978,0.0,0.0,0.0,FOODS,medium_noise,False,False,8269.592787640391,False,278,1.0,True,0.37961663475993934,2.011044976151046
FOODS_2_205,2011-01-24,2016-05-16,278,7821,28.133093525179856,31.0,19.50005308418972,0.2014388489208633,0.0,0.0,FOODS,medium_noise,False,False,380.25207028621696,False,278,1.0,True,0.6931357572439256,1.0885795589745206
FOODS_2_206,2011-01-24,2016-05-16,278,5226,18.798561151079138,4.5,23.883162804695967,0.3597122302158273,0.0,0.03237410071942446,FOODS,medium_noise,False,False,570.405465555613,True,278,1.0,True,1.2704782356879982,0.751429299145969
FOODS_2_207,2011-01-24,2016-05-16,278,4179,15.032374100719425,16.0,10.63906008064702,0.16546762589928057,0.0,0.0,FOODS,medium_noise,False,False,113.189599399617,False,278,1.0,True,0.7077431688011179,1.4435944077698524
FOODS_2_208,2011-01-24,2016-05-16,278,13403,48.21223021582734,52.0,33.8890741511877,0.08633093525179857,0.0,0.0,FOODS,medium_noise,False,False,1148.4693468246985,False,278,1.0,True,0.7029144679571873,1.456011528433617
FOODS_2_209,2011-01-24,2016-05-16,278,4965,17.859712230215827,14.0,19.63182051913693,0.38848920863309355,0.0,0.017985611510791366,FOODS,medium_noise,False,False,385.4083768956058,True,278,1.0,True,1.0992237873756427,2.620813547296316
FOODS_2_210,2011-01-24,2016-05-16,278,7511,27.01798561151079,0.0,38.66592341264219,0.6438848920863309,0.0,0.025179856115107913,FOODS,intermittent,False,True,1495.053633352311,True,278,1.0,True,1.431117921543673,2.592960938685714
FOODS_2_211,2011-01-24,2016-05-16,278,20117,72.36330935251799,74.0,44.66374391721838,0.06115107913669065,0.0,0.0,FOODS,medium_noise,False,False,1994.8500207028621,False,278,1.0,True,0.617215330764364,0.3527169298763381
FOODS_2_212,2011-01-24,2016-05-16,278,26164,94.11510791366906,93.5,80.53325682725232,0.10071942446043165,0.0,0.007194244604316547,FOODS,medium_noise,False,False,6485.605455204182,False,278,1.0,True,0.8556889389228002,1.3466175643281477
FOODS_2_213,2011-01-24,2016-05-16,278,4965,17.859712230215827,5.0,23.52937309998589,0.43884892086330934,0.0,0.02158273381294964,FOODS,intermittent,False,True,553.6313984783396,True,278,1.0,True,1.3174553316809823,1.3492753432407611
FOODS_2_214,2011-01-24,2016-05-16,278,5938,21.359712230215827,0.0,31.04950959291232,0.5971223021582733,0.0,0.025179856115107913,FOODS,intermittent,False,True,964.0720459603541,True,278,1.0,True,1.453648310345171,2.4349565871546583
FOODS_2_215,2011-01-24,2016-05-16,278,6354,22.85611510791367,0.0,44.61055479699959,0.7446043165467626,0.0,0.03237410071942446,FOODS,intermittent,False,True,1990.1015992961027,True,278,1.0,True,1.9517995331391067,2.3228602152019295
FOODS_2_216,2011-01-24,2016-05-16,278,8481,30.507194244604317,29.0,14.1860055688076,0.01079136690647482,0.0,0.007194244604316547,FOODS,medium_noise,False,False,201.24275399824026,False,278,1.0,True,0.4650052526976197,1.7553305963228005
FOODS_2_217,2011-01-24,2016-05-16,278,17110,61.54676258992806,70.5,43.4424655522702,0.2805755395683453,0.0,0.0,FOODS,medium_noise,False,False,1887.2478132601832,False,278,1.0,True,0.7058448523396327,2.822757322632106
FOODS_2_218,2011-01-24,2016-05-16,278,8115,29.190647482014388,27.0,11.476108382615774,0.01079136690647482,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,131.70106360954404,False,278,1.0,True,0.39314333091400927,1.9814567387967221
FOODS_2_219,2011-01-24,2016-05-16,278,10545,37.931654676258994,39.0,25.923774638479074,0.07913669064748201,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,672.0420915066508,False,278,1.0,True,0.6834337932192681,1.0990018388878435
FOODS_2_220,2011-01-24,2016-05-16,278,14213,51.12589928057554,48.5,27.408355702609942,0.007194244604316547,0.0,0.0,FOODS,medium_noise,False,False,751.217962320791,False,278,1.0,True,0.5360953271881773,0.9079341148043194
FOODS_2_221,2011-01-24,2016-05-16,278,12860,46.2589928057554,31.5,50.99990663406553,0.39568345323741005,0.0,0.0035971223021582736,FOODS,medium_noise,False,False,2600.990476683401,True,278,1.0,True,1.1024863175948847,1.665655110387569
FOODS_2_222,2011-01-24,2016-05-16,278,64861,233.31294964028777,253.5,180.10516285887508,0.2805755395683453,0.0,0.0,FOODS,medium_noise,False,False,32437.869688421917,False,278,1.0,True,0.7719467056438734,2.6476304196591847
FOODS_2_223,2011-01-24,2016-05-16,278,9484,34.115107913669064,40.0,27.507639000932468,0.1510791366906475,0.0,0.0,FOODS,medium_noise,False,False,756.6702034056209,False,278,1.0,True,0.8063183933213018,0.024475593465098942
FOODS_2_224,2011-01-24,2016-05-16,278,8566,30.81294964028777,30.0,14.653586663031993,0.025179856115107913,0.0,0.0,FOODS,medium_noise,False,False,214.7276020909891,False,278,1.0,True,0.47556585247757344,1.7835972722727096
FOODS_2_225,2011-01-24,2016-05-16,278,17908,64.41726618705036,69.0,31.507655637150922,0.017985611510791366,0.0,0.0,FOODS,medium_noise,False,False,992.7323637492883,False,278,1.0,True,0.4891181743984787,0.4112515279482164
FOODS_2_226,2011-01-24,2016-05-16,278,1634,5.877697841726619,6.0,6.099251554101632,0.4352517985611511,0.0,0.0,FOODS,intermittent,False,True,37.20086952021117,True,278,1.0,True,1.0376939608569484,2.644529940910417
FOODS_2_227,2011-01-24,2016-05-16,278,6125,22.032374100719423,0.0,31.16022117335304,0.5431654676258992,0.0,0.014388489208633094,FOODS,intermittent,False,True,970.9593835722792,True,278,1.0,True,1.4142924875415748,2.4252862027208284
FOODS_2_228,2011-01-24,2016-05-16,278,6191,22.269784172661872,24.0,16.255687016705053,0.22661870503597123,0.0,0.01079136690647482,FOODS,medium_noise,False,False,264.24736038507325,False,278,1.0,True,0.7299436263356492,1.4107224088890749
