model_name,model_family,series_id,category,segment_label,forecast_origin,target_date,horizon,actual,prediction
mlp,dl,HOBBIES,HOBBIES,stable,2015-09-21,2015-10-05,2,27168.0,27372.45703125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-09-21,2015-10-05,2,69502.0,68794.0859375
mlp,dl,FOODS,FOODS,stable,2015-09-28,2015-10-12,2,188906.0,187626.046875
mlp,dl,HOBBIES,HOBBIES,stable,2015-09-28,2015-10-12,2,28451.0,27684.84765625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-09-28,2015-10-12,2,66364.0,70306.8125
mlp,dl,FOODS,FOODS,stable,2015-10-05,2015-10-19,2,170327.0,169282.296875
mlp,dl,HOBBIES,HOBBIES,stable,2015-10-05,2015-10-19,2,29022.0,26635.744140625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-10-05,2015-10-19,2,63444.0,65701.921875
mlp,dl,FOODS,FOODS,stable,2015-10-12,2015-10-26,2,165798.0,175536.046875
mlp,dl,HOBBIES,HOBBIES,stable,2015-10-12,2015-10-26,2,29827.0,28351.67578125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-10-12,2015-10-26,2,66536.0,68418.84375
mlp,dl,FOODS,FOODS,stable,2015-10-19,2015-11-02,2,177296.0,203412.71875
mlp,dl,HOBBIES,HOBBIES,stable,2015-10-19,2015-11-02,2,29411.0,29470.625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-10-19,2015-11-02,2,69897.0,67599.6171875
mlp,dl,FOODS,FOODS,stable,2015-10-26,2015-11-09,2,178766.0,188510.953125
mlp,dl,HOBBIES,HOBBIES,stable,2015-10-26,2015-11-09,2,27873.0,28810.916015625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-10-26,2015-11-09,2,63522.0,65676.7890625
mlp,dl,FOODS,FOODS,stable,2015-11-02,2015-11-16,2,163600.0,151421.859375
mlp,dl,HOBBIES,HOBBIES,stable,2015-11-02,2015-11-16,2,28916.0,28456.6328125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-11-02,2015-11-16,2,62993.0,65337.7265625
mlp,dl,FOODS,FOODS,stable,2015-11-09,2015-11-23,2,150214.0,148872.828125
mlp,dl,HOBBIES,HOBBIES,stable,2015-11-09,2015-11-23,2,24903.0,28384.21875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-11-09,2015-11-23,2,57575.0,64142.7109375
mlp,dl,FOODS,FOODS,stable,2015-11-16,2015-11-30,2,172158.0,175627.953125
mlp,dl,HOBBIES,HOBBIES,stable,2015-11-16,2015-11-30,2,30690.0,29521.150390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-11-16,2015-11-30,2,69374.0,67048.3828125
mlp,dl,FOODS,FOODS,stable,2015-11-23,2015-12-07,2,171224.0,184651.546875
mlp,dl,HOBBIES,HOBBIES,stable,2015-11-23,2015-12-07,2,28512.0,26861.26953125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-11-23,2015-12-07,2,61885.0,60216.01953125
mlp,dl,FOODS,FOODS,stable,2015-11-30,2015-12-14,2,172620.0,170005.375
mlp,dl,HOBBIES,HOBBIES,stable,2015-11-30,2015-12-14,2,29474.0,28425.0625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-11-30,2015-12-14,2,62390.0,60186.875
mlp,dl,FOODS,FOODS,stable,2015-12-07,2015-12-21,2,140943.0,149668.59375
mlp,dl,HOBBIES,HOBBIES,stable,2015-12-07,2015-12-21,2,24729.0,27452.384765625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-12-07,2015-12-21,2,55210.0,60013.98828125
mlp,dl,FOODS,FOODS,stable,2015-12-14,2015-12-28,2,166308.0,161933.171875
mlp,dl,HOBBIES,HOBBIES,stable,2015-12-14,2015-12-28,2,26913.0,30193.91796875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-12-14,2015-12-28,2,67550.0,66360.3203125
mlp,dl,FOODS,FOODS,stable,2015-12-21,2016-01-04,2,188614.0,179099.015625
mlp,dl,HOBBIES,HOBBIES,stable,2015-12-21,2016-01-04,2,26622.0,27412.091796875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-12-21,2016-01-04,2,64577.0,62709.16015625
mlp,dl,FOODS,FOODS,stable,2015-12-28,2016-01-11,2,192196.0,185973.40625
mlp,dl,HOBBIES,HOBBIES,stable,2015-12-28,2016-01-11,2,25274.0,26762.2890625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-12-28,2016-01-11,2,62194.0,63554.08203125
mlp,dl,FOODS,FOODS,stable,2016-01-04,2016-01-18,2,177317.0,161763.84375
mlp,dl,HOBBIES,HOBBIES,stable,2016-01-04,2016-01-18,2,25832.0,25760.6875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-01-04,2016-01-18,2,64708.0,62817.58203125
mlp,dl,FOODS,FOODS,stable,2016-01-11,2016-01-25,2,171099.0,168098.828125
mlp,dl,HOBBIES,HOBBIES,stable,2016-01-11,2016-01-25,2,27832.0,26110.9609375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-01-11,2016-01-25,2,67293.0,66511.5625
mlp,dl,FOODS,FOODS,stable,2016-01-18,2016-02-01,2,196176.0,196517.109375
mlp,dl,HOBBIES,HOBBIES,stable,2016-01-18,2016-02-01,2,27960.0,26882.9296875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-01-18,2016-02-01,2,69396.0,69739.5
mlp,dl,FOODS,FOODS,stable,2016-01-25,2016-02-08,2,207012.0,202390.640625
mlp,dl,HOBBIES,HOBBIES,stable,2016-01-25,2016-02-08,2,27188.0,27203.71484375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-01-25,2016-02-08,2,71328.0,71231.9453125
mlp,dl,FOODS,FOODS,stable,2016-02-01,2016-02-15,2,198657.0,186163.015625
mlp,dl,HOBBIES,HOBBIES,stable,2016-02-01,2016-02-15,2,27506.0,25817.328125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-02-01,2016-02-15,2,74002.0,66111.421875
mlp,dl,FOODS,FOODS,stable,2016-02-08,2016-02-22,2,178807.0,179769.796875
mlp,dl,HOBBIES,HOBBIES,stable,2016-02-08,2016-02-22,2,26836.0,26262.435546875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-02-08,2016-02-22,2,70800.0,68011.9921875
mlp,dl,FOODS,FOODS,stable,2016-02-15,2016-02-29,2,199561.0,197169.34375
mlp,dl,HOBBIES,HOBBIES,stable,2016-02-15,2016-02-29,2,27853.0,28934.35546875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-02-15,2016-02-29,2,75163.0,73572.1484375
mlp,dl,FOODS,FOODS,stable,2016-02-22,2016-03-07,2,202687.0,201432.53125
mlp,dl,HOBBIES,HOBBIES,stable,2016-02-22,2016-03-07,2,25958.0,28294.603515625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-02-22,2016-03-07,2,69962.0,72345.421875
mlp,dl,FOODS,FOODS,stable,2016-02-29,2016-03-14,2,193108.0,193086.890625
mlp,dl,HOBBIES,HOBBIES,stable,2016-02-29,2016-03-14,2,26519.0,27922.8984375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-02-29,2016-03-14,2,67798.0,71557.296875
mlp,dl,FOODS,FOODS,stable,2016-03-07,2016-03-21,2,195565.0,182974.109375
mlp,dl,HOBBIES,HOBBIES,stable,2016-03-07,2016-03-21,2,25605.0,26368.1640625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-03-07,2016-03-21,2,66288.0,68676.609375
mlp,dl,FOODS,FOODS,stable,2016-03-14,2016-03-28,2,189164.0,187777.90625
mlp,dl,HOBBIES,HOBBIES,stable,2016-03-14,2016-03-28,2,28311.0,27064.447265625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-03-14,2016-03-28,2,74096.0,69800.1484375
mlp,dl,FOODS,FOODS,stable,2016-03-21,2016-04-04,2,211390.0,208523.40625
mlp,dl,HOBBIES,HOBBIES,stable,2016-03-21,2016-04-04,2,27290.0,26933.306640625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-03-21,2016-04-04,2,72087.0,70621.0859375
mlp,dl,FOODS,FOODS,stable,2012-04-30,2012-05-21,3,160175.0,143170.453125
mlp,dl,HOBBIES,HOBBIES,stable,2012-04-30,2012-05-21,3,16249.0,19895.076171875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-04-30,2012-05-21,3,38358.0,37027.40234375
mlp,dl,FOODS,FOODS,stable,2012-05-07,2012-05-28,3,177703.0,166226.09375
mlp,dl,HOBBIES,HOBBIES,stable,2012-05-07,2012-05-28,3,21519.0,20827.123046875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-05-07,2012-05-28,3,47146.0,39236.171875
mlp,dl,FOODS,FOODS,stable,2012-05-14,2012-06-04,3,194344.0,186250.796875
mlp,dl,HOBBIES,HOBBIES,stable,2012-05-14,2012-06-04,3,21283.0,19563.13671875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-05-14,2012-06-04,3,42949.0,38773.71875
mlp,dl,FOODS,FOODS,stable,2012-05-21,2012-06-11,3,194962.0,171865.046875
mlp,dl,HOBBIES,HOBBIES,stable,2012-05-21,2012-06-11,3,20408.0,18124.08203125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-05-21,2012-06-11,3,51327.0,38860.5390625
mlp,dl,FOODS,FOODS,stable,2012-05-28,2012-06-18,3,172830.0,162720.0
mlp,dl,HOBBIES,HOBBIES,stable,2012-05-28,2012-06-18,3,20811.0,19057.39453125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-05-28,2012-06-18,3,51654.0,40321.4453125
mlp,dl,FOODS,FOODS,stable,2012-06-04,2012-06-25,3,165488.0,161884.3125
mlp,dl,HOBBIES,HOBBIES,stable,2012-06-04,2012-06-25,3,20396.0,20577.701171875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-06-04,2012-06-25,3,51474.0,41993.4375
mlp,dl,FOODS,FOODS,stable,2012-06-11,2012-07-02,3,197879.0,200407.828125
mlp,dl,HOBBIES,HOBBIES,stable,2012-06-11,2012-07-02,3,17421.0,21353.525390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-06-11,2012-07-02,3,51263.0,47152.40625
mlp,dl,FOODS,FOODS,stable,2012-06-18,2012-07-09,3,186547.0,191663.875
mlp,dl,HOBBIES,HOBBIES,stable,2012-06-18,2012-07-09,3,20763.0,20713.849609375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-06-18,2012-07-09,3,49815.0,48811.8203125
mlp,dl,FOODS,FOODS,stable,2012-06-25,2012-07-16,3,168014.0,182284.890625
mlp,dl,HOBBIES,HOBBIES,stable,2012-06-25,2012-07-16,3,21650.0,21468.060546875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-06-25,2012-07-16,3,48452.0,51611.93359375
mlp,dl,FOODS,FOODS,stable,2012-07-02,2012-07-23,3,156513.0,163171.953125
mlp,dl,HOBBIES,HOBBIES,stable,2012-07-02,2012-07-23,3,17123.0,20735.89453125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-07-02,2012-07-23,3,46174.0,47461.5859375
mlp,dl,FOODS,FOODS,stable,2012-07-09,2012-07-30,3,180846.0,192920.5
mlp,dl,HOBBIES,HOBBIES,stable,2012-07-09,2012-07-30,3,17886.0,22099.92578125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-07-09,2012-07-30,3,52758.0,50538.68359375
mlp,dl,FOODS,FOODS,stable,2012-07-16,2012-08-06,3,193076.0,196895.75
mlp,dl,HOBBIES,HOBBIES,stable,2012-07-16,2012-08-06,3,16272.0,21741.1640625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-07-16,2012-08-06,3,53723.0,48184.35546875
mlp,dl,FOODS,FOODS,stable,2012-07-23,2012-08-13,3,187765.0,180222.375
mlp,dl,HOBBIES,HOBBIES,stable,2012-07-23,2012-08-13,3,17123.0,19793.728515625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-07-23,2012-08-13,3,55698.0,46465.890625
mlp,dl,FOODS,FOODS,stable,2012-07-30,2012-08-20,3,163653.0,161654.890625
mlp,dl,HOBBIES,HOBBIES,stable,2012-07-30,2012-08-20,3,16245.0,18582.34765625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-07-30,2012-08-20,3,54221.0,44925.61328125
mlp,dl,FOODS,FOODS,stable,2012-08-06,2012-08-27,3,165670.0,178155.828125
mlp,dl,HOBBIES,HOBBIES,stable,2012-08-06,2012-08-27,3,17456.0,18921.607421875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-08-06,2012-08-27,3,56301.0,47960.7265625
mlp,dl,FOODS,FOODS,stable,2012-08-13,2012-09-03,3,187183.0,211569.46875
mlp,dl,HOBBIES,HOBBIES,stable,2012-08-13,2012-09-03,3,17278.0,19755.65625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-08-13,2012-09-03,3,61014.0,52649.9375
mlp,dl,FOODS,FOODS,stable,2012-08-20,2012-09-10,3,177713.0,194444.875
mlp,dl,HOBBIES,HOBBIES,stable,2012-08-20,2012-09-10,3,16881.0,18665.87890625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-08-20,2012-09-10,3,58512.0,51717.0234375
mlp,dl,FOODS,FOODS,stable,2012-08-27,2012-09-17,3,157629.0,177648.859375
mlp,dl,HOBBIES,HOBBIES,stable,2012-08-27,2012-09-17,3,17462.0,17635.099609375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-08-27,2012-09-17,3,58552.0,51639.234375
mlp,dl,FOODS,FOODS,stable,2012-09-03,2012-09-24,3,152076.0,175521.546875
mlp,dl,HOBBIES,HOBBIES,stable,2012-09-03,2012-09-24,3,16749.0,18677.0390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-09-03,2012-09-24,3,55866.0,53955.140625
mlp,dl,FOODS,FOODS,stable,2012-09-10,2012-10-01,3,178774.0,202151.78125
mlp,dl,HOBBIES,HOBBIES,stable,2012-09-10,2012-10-01,3,17933.0,18495.609375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-09-10,2012-10-01,3,56759.0,55769.75
mlp,dl,FOODS,FOODS,stable,2012-09-17,2012-10-08,3,173897.0,194220.484375
mlp,dl,HOBBIES,HOBBIES,stable,2012-09-17,2012-10-08,3,17028.0,19590.251953125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-09-17,2012-10-08,3,54642.0,56039.359375
mlp,dl,FOODS,FOODS,stable,2012-09-24,2012-10-15,3,149007.0,179512.328125
mlp,dl,HOBBIES,HOBBIES,stable,2012-09-24,2012-10-15,3,16479.0,20118.95703125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-09-24,2012-10-15,3,52726.0,53944.6484375
mlp,dl,FOODS,FOODS,stable,2012-10-01,2012-10-22,3,141171.0,159759.578125
mlp,dl,HOBBIES,HOBBIES,stable,2012-10-01,2012-10-22,3,16993.0,19843.771484375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-10-01,2012-10-22,3,50263.0,54397.1171875
mlp,dl,FOODS,FOODS,stable,2012-10-08,2012-10-29,3,161248.0,177167.765625
mlp,dl,HOBBIES,HOBBIES,stable,2012-10-08,2012-10-29,3,18410.0,18196.23046875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-10-08,2012-10-29,3,55167.0,52063.34375
mlp,dl,FOODS,FOODS,stable,2012-10-15,2012-11-05,3,177548.0,187646.421875
mlp,dl,HOBBIES,HOBBIES,stable,2012-10-15,2012-11-05,3,17091.0,17090.638671875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-10-15,2012-11-05,3,51495.0,60243.546875
mlp,dl,FOODS,FOODS,stable,2012-10-22,2012-11-12,3,163336.0,175208.28125
mlp,dl,HOBBIES,HOBBIES,stable,2012-10-22,2012-11-12,3,16327.0,17481.662109375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-10-22,2012-11-12,3,49039.0,60708.44921875
mlp,dl,FOODS,FOODS,stable,2012-10-29,2012-11-19,3,142672.0,158784.5625
mlp,dl,HOBBIES,HOBBIES,stable,2012-10-29,2012-11-19,3,14589.0,16930.94921875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-10-29,2012-11-19,3,45631.0,62549.15625
mlp,dl,FOODS,FOODS,stable,2012-11-05,2012-11-26,3,144117.0,160009.21875
mlp,dl,HOBBIES,HOBBIES,stable,2012-11-05,2012-11-26,3,16863.0,15222.630859375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-11-05,2012-11-26,3,51223.0,63464.890625
mlp,dl,FOODS,FOODS,stable,2012-11-12,2012-12-03,3,176107.0,176749.828125
mlp,dl,HOBBIES,HOBBIES,stable,2012-11-12,2012-12-03,3,17514.0,15932.5458984375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-11-12,2012-12-03,3,50536.0,62752.5546875
mlp,dl,FOODS,FOODS,stable,2012-11-19,2012-12-10,3,171475.0,163325.59375
mlp,dl,HOBBIES,HOBBIES,stable,2012-11-19,2012-12-10,3,17426.0,15013.955078125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-11-19,2012-12-10,3,46518.0,55399.3828125
mlp,dl,FOODS,FOODS,stable,2012-11-26,2012-12-17,3,170725.0,152862.921875
mlp,dl,HOBBIES,HOBBIES,stable,2012-11-26,2012-12-17,3,17645.0,13521.76171875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-11-26,2012-12-17,3,47413.0,55260.92578125
mlp,dl,FOODS,FOODS,stable,2012-12-03,2012-12-24,3,133845.0,142758.71875
mlp,dl,HOBBIES,HOBBIES,stable,2012-12-03,2012-12-24,3,13504.0,14501.6435546875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-12-03,2012-12-24,3,49272.0,53038.58203125
mlp,dl,FOODS,FOODS,stable,2012-12-10,2012-12-31,3,178375.0,174676.484375
mlp,dl,HOBBIES,HOBBIES,stable,2012-12-10,2012-12-31,3,15961.0,16876.14453125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-12-10,2012-12-31,3,54235.0,58455.03125
mlp,dl,FOODS,FOODS,stable,2012-12-17,2013-01-07,3,182465.0,182138.703125
mlp,dl,HOBBIES,HOBBIES,stable,2012-12-17,2013-01-07,3,16049.0,17934.416015625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-12-17,2013-01-07,3,46109.0,53074.53125
mlp,dl,FOODS,FOODS,stable,2012-12-24,2013-01-14,3,165446.0,161272.109375
mlp,dl,HOBBIES,HOBBIES,stable,2012-12-24,2013-01-14,3,16395.0,16539.123046875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-12-24,2013-01-14,3,48966.0,54509.4296875
mlp,dl,FOODS,FOODS,stable,2012-12-31,2013-01-21,3,145573.0,153019.875
mlp,dl,HOBBIES,HOBBIES,stable,2012-12-31,2013-01-21,3,21959.0,16241.8671875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2012-12-31,2013-01-21,3,48444.0,57650.86328125
mlp,dl,FOODS,FOODS,stable,2013-01-07,2013-01-28,3,161260.0,167263.515625
mlp,dl,HOBBIES,HOBBIES,stable,2013-01-07,2013-01-28,3,23538.0,16620.65234375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-01-07,2013-01-28,3,50487.0,60516.10546875
mlp,dl,FOODS,FOODS,stable,2013-01-14,2013-02-04,3,173354.0,177307.640625
mlp,dl,HOBBIES,HOBBIES,stable,2013-01-14,2013-02-04,3,19699.0,14839.240234375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-01-14,2013-02-04,3,54516.0,61204.91015625
mlp,dl,FOODS,FOODS,stable,2013-01-21,2013-02-11,3,183454.0,158597.34375
mlp,dl,HOBBIES,HOBBIES,stable,2013-01-21,2013-02-11,3,24140.0,16085.8056640625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-01-21,2013-02-11,3,61994.0,54095.484375
mlp,dl,FOODS,FOODS,stable,2013-01-28,2013-02-18,3,160674.0,152760.8125
mlp,dl,HOBBIES,HOBBIES,stable,2013-01-28,2013-02-18,3,23581.0,18307.345703125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-01-28,2013-02-18,3,59976.0,52711.52734375
mlp,dl,FOODS,FOODS,stable,2013-02-04,2013-02-25,3,168447.0,149108.015625
mlp,dl,HOBBIES,HOBBIES,stable,2013-02-04,2013-02-25,3,24507.0,18163.6328125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-02-04,2013-02-25,3,62122.0,53904.328125
mlp,dl,FOODS,FOODS,stable,2013-02-11,2013-03-04,3,176103.0,169457.671875
mlp,dl,HOBBIES,HOBBIES,stable,2013-02-11,2013-03-04,3,19000.0,20225.330078125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-02-11,2013-03-04,3,57037.0,61118.5234375
mlp,dl,FOODS,FOODS,stable,2013-02-18,2013-03-11,3,176745.0,161073.375
mlp,dl,HOBBIES,HOBBIES,stable,2013-02-18,2013-03-11,3,23284.0,20514.787109375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-02-18,2013-03-11,3,58899.0,60934.8671875
mlp,dl,FOODS,FOODS,stable,2013-02-25,2013-03-18,3,153994.0,167433.515625
mlp,dl,HOBBIES,HOBBIES,stable,2013-02-25,2013-03-18,3,23145.0,21938.935546875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-02-25,2013-03-18,3,56757.0,65193.16796875
mlp,dl,FOODS,FOODS,stable,2013-03-04,2013-03-25,3,161265.0,152889.875
mlp,dl,HOBBIES,HOBBIES,stable,2013-03-04,2013-03-25,3,18324.0,18570.0859375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-03-04,2013-03-25,3,55547.0,61116.625
mlp,dl,FOODS,FOODS,stable,2013-03-11,2013-04-01,3,176786.0,186729.015625
mlp,dl,HOBBIES,HOBBIES,stable,2013-03-11,2013-04-01,3,25870.0,20265.60546875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-03-11,2013-04-01,3,65597.0,60985.5078125
mlp,dl,FOODS,FOODS,stable,2013-03-18,2013-04-08,3,173517.0,191180.71875
mlp,dl,HOBBIES,HOBBIES,stable,2013-03-18,2013-04-08,3,24739.0,19146.37890625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-03-18,2013-04-08,3,58361.0,57174.97265625
mlp,dl,FOODS,FOODS,stable,2013-03-25,2013-04-15,3,155104.0,178488.65625
mlp,dl,HOBBIES,HOBBIES,stable,2013-03-25,2013-04-15,3,24038.0,18674.05078125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-03-25,2013-04-15,3,56905.0,56997.953125
mlp,dl,FOODS,FOODS,stable,2013-04-01,2013-04-22,3,139090.0,167198.25
mlp,dl,HOBBIES,HOBBIES,stable,2013-04-01,2013-04-22,3,23283.0,21904.3671875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-04-01,2013-04-22,3,55157.0,62106.6875
mlp,dl,FOODS,FOODS,stable,2013-04-08,2013-04-29,3,162132.0,169060.578125
mlp,dl,HOBBIES,HOBBIES,stable,2013-04-08,2013-04-29,3,19012.0,26084.71875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-04-08,2013-04-29,3,58509.0,65400.82421875
mlp,dl,FOODS,FOODS,stable,2013-04-15,2013-05-06,3,169533.0,177636.828125
mlp,dl,HOBBIES,HOBBIES,stable,2013-04-15,2013-05-06,3,23881.0,24088.77734375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-04-15,2013-05-06,3,54183.0,60454.390625
mlp,dl,FOODS,FOODS,stable,2013-04-22,2013-05-13,3,168410.0,169316.65625
mlp,dl,HOBBIES,HOBBIES,stable,2013-04-22,2013-05-13,3,25011.0,21798.93359375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-04-22,2013-05-13,3,58806.0,57798.68359375
mlp,dl,FOODS,FOODS,stable,2013-04-29,2013-05-20,3,153553.0,152013.140625
mlp,dl,HOBBIES,HOBBIES,stable,2013-04-29,2013-05-20,3,24525.0,20530.322265625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-04-29,2013-05-20,3,55964.0,59605.8203125
mlp,dl,FOODS,FOODS,stable,2013-05-06,2013-05-27,3,161525.0,146951.9375
mlp,dl,HOBBIES,HOBBIES,stable,2013-05-06,2013-05-27,3,25738.0,21223.736328125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-05-06,2013-05-27,3,61800.0,58646.6015625
mlp,dl,FOODS,FOODS,stable,2013-05-13,2013-06-03,3,186933.0,165436.8125
mlp,dl,HOBBIES,HOBBIES,stable,2013-05-13,2013-06-03,3,26276.0,24071.140625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-05-13,2013-06-03,3,60335.0,62589.26953125
mlp,dl,FOODS,FOODS,stable,2013-05-20,2013-06-10,3,184665.0,165990.671875
mlp,dl,HOBBIES,HOBBIES,stable,2013-05-20,2013-06-10,3,24827.0,25482.9921875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-05-20,2013-06-10,3,55798.0,61203.703125
mlp,dl,FOODS,FOODS,stable,2013-05-27,2013-06-17,3,167822.0,159285.96875
mlp,dl,HOBBIES,HOBBIES,stable,2013-05-27,2013-06-17,3,25241.0,26790.43359375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-05-27,2013-06-17,3,57327.0,62127.35546875
mlp,dl,FOODS,FOODS,stable,2013-06-03,2013-06-24,3,173297.0,150717.0625
mlp,dl,HOBBIES,HOBBIES,stable,2013-06-03,2013-06-24,3,24683.0,27084.46875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-06-03,2013-06-24,3,56079.0,59760.33203125
mlp,dl,FOODS,FOODS,stable,2013-06-10,2013-07-01,3,200243.0,173630.78125
mlp,dl,HOBBIES,HOBBIES,stable,2013-06-10,2013-07-01,3,24648.0,26054.01171875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-06-10,2013-07-01,3,59112.0,60987.8984375
mlp,dl,FOODS,FOODS,stable,2013-06-17,2013-07-08,3,195079.0,179397.859375
mlp,dl,HOBBIES,HOBBIES,stable,2013-06-17,2013-07-08,3,22640.0,28312.630859375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-06-17,2013-07-08,3,61070.0,57344.9921875
mlp,dl,FOODS,FOODS,stable,2013-06-24,2013-07-15,3,176180.0,177351.046875
mlp,dl,HOBBIES,HOBBIES,stable,2013-06-24,2013-07-15,3,23964.0,28125.9765625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-06-24,2013-07-15,3,57565.0,55956.5859375
mlp,dl,FOODS,FOODS,stable,2013-07-01,2013-07-22,3,166204.0,171152.578125
mlp,dl,HOBBIES,HOBBIES,stable,2013-07-01,2013-07-22,3,22621.0,24316.361328125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-07-01,2013-07-22,3,56961.0,53178.89453125
mlp,dl,FOODS,FOODS,stable,2013-07-08,2013-07-29,3,179034.0,180547.203125
