model_name,model_family,series_id,category,segment_label,forecast_origin,target_date,horizon,actual,prediction
nbeats,dl,HOBBIES,HOBBIES,stable,2015-07-27,2015-08-17,3,26847.0,26979.41015625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-07-27,2015-08-17,3,72506.0,70638.1328125
nbeats,dl,FOODS,FOODS,stable,2015-08-24,2015-09-14,3,184838.0,172997.78125
nbeats,dl,HOBBIES,HOBBIES,stable,2015-08-24,2015-09-14,3,27238.0,26322.44921875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-08-24,2015-09-14,3,68010.0,70615.2578125
nbeats,dl,FOODS,FOODS,stable,2015-09-21,2015-10-12,3,188906.0,184741.453125
nbeats,dl,HOBBIES,HOBBIES,stable,2015-09-21,2015-10-12,3,28451.0,26335.810546875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-09-21,2015-10-12,3,66364.0,67397.203125
nbeats,dl,FOODS,FOODS,stable,2015-10-19,2015-11-09,3,178766.0,198176.015625
nbeats,dl,HOBBIES,HOBBIES,stable,2015-10-19,2015-11-09,3,27873.0,28221.28515625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-10-19,2015-11-09,3,63522.0,67015.25
nbeats,dl,FOODS,FOODS,stable,2015-11-16,2015-12-07,3,171224.0,186555.109375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-11-16,2015-12-07,3,28512.0,28468.6796875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-11-16,2015-12-07,3,61885.0,64956.05859375
nbeats,dl,FOODS,FOODS,stable,2015-12-14,2016-01-04,3,188614.0,186440.984375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-12-14,2016-01-04,3,26622.0,29550.4140625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-12-14,2016-01-04,3,64577.0,65210.9765625
nbeats,dl,FOODS,FOODS,stable,2016-01-11,2016-02-01,3,196176.0,199142.078125
nbeats,dl,HOBBIES,HOBBIES,stable,2016-01-11,2016-02-01,3,27960.0,27391.375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-01-11,2016-02-01,3,69396.0,67128.640625
nbeats,dl,FOODS,FOODS,stable,2016-02-08,2016-02-29,3,199561.0,192074.21875
nbeats,dl,HOBBIES,HOBBIES,stable,2016-02-08,2016-02-29,3,27853.0,29189.158203125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-02-08,2016-02-29,3,75163.0,70629.765625
nbeats,dl,FOODS,FOODS,stable,2016-03-07,2016-03-28,3,189164.0,190519.046875
nbeats,dl,HOBBIES,HOBBIES,stable,2016-03-07,2016-03-28,3,28311.0,28136.044921875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-03-07,2016-03-28,3,74096.0,70695.1796875
nbeats,dl,FOODS,FOODS,stable,2013-10-21,2013-11-18,4,151625.0,172317.96875
nbeats,dl,HOBBIES,HOBBIES,stable,2013-10-21,2013-11-18,4,25023.0,25462.3046875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-10-21,2013-11-18,4,51954.0,60024.40234375
nbeats,dl,FOODS,FOODS,stable,2013-11-18,2013-12-16,4,161055.0,167040.359375
nbeats,dl,HOBBIES,HOBBIES,stable,2013-11-18,2013-12-16,4,25464.0,23279.33203125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-11-18,2013-12-16,4,47908.0,55747.56640625
nbeats,dl,FOODS,FOODS,stable,2013-12-16,2014-01-13,4,171872.0,165301.03125
nbeats,dl,HOBBIES,HOBBIES,stable,2013-12-16,2014-01-13,4,23848.0,24157.53125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-12-16,2014-01-13,4,49886.0,50905.09375
nbeats,dl,FOODS,FOODS,stable,2014-01-13,2014-02-10,4,179607.0,185930.0625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-01-13,2014-02-10,4,23131.0,24587.912109375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-01-13,2014-02-10,4,60870.0,51224.83984375
nbeats,dl,FOODS,FOODS,stable,2014-02-10,2014-03-10,4,185766.0,182353.828125
nbeats,dl,HOBBIES,HOBBIES,stable,2014-02-10,2014-03-10,4,22616.0,22290.4296875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-02-10,2014-03-10,4,58747.0,60324.5078125
nbeats,dl,FOODS,FOODS,stable,2014-03-10,2014-04-07,4,191354.0,184635.84375
nbeats,dl,HOBBIES,HOBBIES,stable,2014-03-10,2014-04-07,4,22134.0,22753.86328125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-03-10,2014-04-07,4,57278.0,58930.25
nbeats,dl,FOODS,FOODS,stable,2014-04-07,2014-05-05,4,176795.0,186349.015625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-04-07,2014-05-05,4,22268.0,22108.97265625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-04-07,2014-05-05,4,51719.0,58874.74609375
nbeats,dl,FOODS,FOODS,stable,2014-05-05,2014-06-02,4,190457.0,178088.703125
nbeats,dl,HOBBIES,HOBBIES,stable,2014-05-05,2014-06-02,4,23516.0,25051.4296875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-05-05,2014-06-02,4,57333.0,56749.90625
nbeats,dl,FOODS,FOODS,stable,2014-06-02,2014-06-30,4,197078.0,176147.421875
nbeats,dl,HOBBIES,HOBBIES,stable,2014-06-02,2014-06-30,4,23966.0,23763.203125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-02,2014-06-30,4,59906.0,55064.55078125
nbeats,dl,FOODS,FOODS,stable,2014-06-30,2014-07-28,4,178772.0,176330.421875
nbeats,dl,HOBBIES,HOBBIES,stable,2014-06-30,2014-07-28,4,23420.0,23270.142578125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-30,2014-07-28,4,61031.0,56868.6328125
nbeats,dl,FOODS,FOODS,stable,2014-07-28,2014-08-25,4,164149.0,169612.75
nbeats,dl,HOBBIES,HOBBIES,stable,2014-07-28,2014-08-25,4,21292.0,22941.115234375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-07-28,2014-08-25,4,60250.0,61530.71875
nbeats,dl,FOODS,FOODS,stable,2014-08-25,2014-09-22,4,160625.0,158191.671875
nbeats,dl,HOBBIES,HOBBIES,stable,2014-08-25,2014-09-22,4,20553.0,21794.5078125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-08-25,2014-09-22,4,55144.0,59350.625
nbeats,dl,FOODS,FOODS,stable,2014-09-22,2014-10-20,4,152870.0,164093.15625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-09-22,2014-10-20,4,23998.0,20779.927734375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-09-22,2014-10-20,4,54904.0,53552.484375
nbeats,dl,FOODS,FOODS,stable,2014-10-20,2014-11-17,4,154787.0,163303.5625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-10-20,2014-11-17,4,23818.0,23427.607421875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-10-20,2014-11-17,4,53409.0,54139.0
nbeats,dl,FOODS,FOODS,stable,2014-11-17,2014-12-15,4,159424.0,161155.03125
nbeats,dl,HOBBIES,HOBBIES,stable,2014-11-17,2014-12-15,4,24021.0,23586.033203125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-11-17,2014-12-15,4,49880.0,53363.875
nbeats,dl,FOODS,FOODS,stable,2014-12-15,2015-01-12,4,172396.0,166667.609375
nbeats,dl,HOBBIES,HOBBIES,stable,2014-12-15,2015-01-12,4,22588.0,23647.873046875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-12-15,2015-01-12,4,55818.0,50566.58984375
nbeats,dl,FOODS,FOODS,stable,2015-01-12,2015-02-09,4,183405.0,178732.40625
nbeats,dl,HOBBIES,HOBBIES,stable,2015-01-12,2015-02-09,4,26007.0,22416.435546875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-01-12,2015-02-09,4,62050.0,57858.24609375
nbeats,dl,FOODS,FOODS,stable,2015-02-09,2015-03-09,4,173788.0,177666.0625
nbeats,dl,HOBBIES,HOBBIES,stable,2015-02-09,2015-03-09,4,25498.0,25473.591796875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-02-09,2015-03-09,4,67534.0,60705.609375
nbeats,dl,FOODS,FOODS,stable,2015-03-09,2015-04-06,4,174171.0,172543.28125
nbeats,dl,HOBBIES,HOBBIES,stable,2015-03-09,2015-04-06,4,27047.0,26031.947265625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-03-09,2015-04-06,4,66799.0,64538.4921875
nbeats,dl,FOODS,FOODS,stable,2015-04-06,2015-05-04,4,175994.0,174704.984375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-04-06,2015-05-04,4,26818.0,27200.283203125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-04-06,2015-05-04,4,61786.0,65736.6953125
nbeats,dl,FOODS,FOODS,stable,2015-05-04,2015-06-01,4,187633.0,179493.53125
nbeats,dl,HOBBIES,HOBBIES,stable,2015-05-04,2015-06-01,4,27683.0,26800.146484375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-05-04,2015-06-01,4,69496.0,64461.51171875
nbeats,dl,FOODS,FOODS,stable,2015-06-01,2015-06-29,4,183195.0,177659.125
nbeats,dl,HOBBIES,HOBBIES,stable,2015-06-01,2015-06-29,4,27730.0,25343.77734375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-06-01,2015-06-29,4,70278.0,67426.84375
nbeats,dl,FOODS,FOODS,stable,2015-06-29,2015-07-27,4,177095.0,166317.78125
nbeats,dl,HOBBIES,HOBBIES,stable,2015-06-29,2015-07-27,4,27389.0,26577.095703125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-06-29,2015-07-27,4,71946.0,68997.25
nbeats,dl,FOODS,FOODS,stable,2015-07-27,2015-08-24,4,163579.0,166673.234375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-07-27,2015-08-24,4,26881.0,26866.7890625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-07-27,2015-08-24,4,69975.0,72462.5546875
nbeats,dl,FOODS,FOODS,stable,2015-08-24,2015-09-21,4,174899.0,164360.90625
nbeats,dl,HOBBIES,HOBBIES,stable,2015-08-24,2015-09-21,4,26427.0,26859.646484375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-08-24,2015-09-21,4,67730.0,69241.734375
nbeats,dl,FOODS,FOODS,stable,2015-09-21,2015-10-19,4,170327.0,167326.84375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-09-21,2015-10-19,4,29022.0,26301.23828125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-09-21,2015-10-19,4,63444.0,65574.59375
nbeats,dl,FOODS,FOODS,stable,2015-10-19,2015-11-16,4,163600.0,173754.09375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-10-19,2015-11-16,4,28916.0,28286.8203125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-10-19,2015-11-16,4,62993.0,63744.49609375
nbeats,dl,FOODS,FOODS,stable,2015-11-16,2015-12-14,4,172620.0,168105.40625
nbeats,dl,HOBBIES,HOBBIES,stable,2015-11-16,2015-12-14,4,29474.0,28235.197265625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-11-16,2015-12-14,4,62390.0,61763.20703125
nbeats,dl,FOODS,FOODS,stable,2015-12-14,2016-01-11,4,192196.0,180510.265625
nbeats,dl,HOBBIES,HOBBIES,stable,2015-12-14,2016-01-11,4,25274.0,29236.455078125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-12-14,2016-01-11,4,62194.0,64005.6640625
nbeats,dl,FOODS,FOODS,stable,2016-01-11,2016-02-08,4,207012.0,202907.75
nbeats,dl,HOBBIES,HOBBIES,stable,2016-01-11,2016-02-08,4,27188.0,25997.986328125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-01-11,2016-02-08,4,71328.0,67236.5625
nbeats,dl,FOODS,FOODS,stable,2016-02-08,2016-03-07,4,202687.0,200174.96875
nbeats,dl,HOBBIES,HOBBIES,stable,2016-02-08,2016-03-07,4,25958.0,28271.91796875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-02-08,2016-03-07,4,69962.0,71603.0390625
nbeats,dl,FOODS,FOODS,stable,2016-03-07,2016-04-04,4,211390.0,206742.828125
nbeats,dl,HOBBIES,HOBBIES,stable,2016-03-07,2016-04-04,4,27290.0,27820.67578125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-03-07,2016-04-04,4,72087.0,69087.6640625
nbeats,dl,FOODS,FOODS,stable,2013-10-21,2013-11-25,5,140623.0,173299.53125
nbeats,dl,HOBBIES,HOBBIES,stable,2013-10-21,2013-11-25,5,21798.0,26421.87890625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-10-21,2013-11-25,5,49301.0,59650.59765625
nbeats,dl,FOODS,FOODS,stable,2013-11-18,2013-12-23,5,137601.0,165876.671875
nbeats,dl,HOBBIES,HOBBIES,stable,2013-11-18,2013-12-23,5,20649.0,24162.18359375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-11-18,2013-12-23,5,44569.0,54723.16796875
nbeats,dl,FOODS,FOODS,stable,2013-12-16,2014-01-20,5,154627.0,161555.625
nbeats,dl,HOBBIES,HOBBIES,stable,2013-12-16,2014-01-20,5,22784.0,24027.435546875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-12-16,2014-01-20,5,49204.0,55633.01171875
nbeats,dl,FOODS,FOODS,stable,2014-01-13,2014-02-17,5,159473.0,177102.4375
nbeats,dl,HOBBIES,HOBBIES,stable,2014-01-13,2014-02-17,5,22138.0,23826.51953125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-01-13,2014-02-17,5,63011.0,50590.5546875
nbeats,dl,FOODS,FOODS,stable,2014-02-10,2014-03-17,5,161595.0,170657.265625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-02-10,2014-03-17,5,21925.0,23187.501953125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-02-10,2014-03-17,5,55666.0,59870.76171875
nbeats,dl,FOODS,FOODS,stable,2014-03-10,2014-04-14,5,187865.0,178270.640625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-03-10,2014-04-14,5,21978.0,21723.474609375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-03-10,2014-04-14,5,55383.0,60805.55078125
nbeats,dl,FOODS,FOODS,stable,2014-04-07,2014-05-12,5,180086.0,184469.25
nbeats,dl,HOBBIES,HOBBIES,stable,2014-04-07,2014-05-12,5,22273.0,21931.576171875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-04-07,2014-05-12,5,53374.0,56758.8125
nbeats,dl,FOODS,FOODS,stable,2014-05-05,2014-06-09,5,192639.0,176851.328125
nbeats,dl,HOBBIES,HOBBIES,stable,2014-05-05,2014-06-09,5,22601.0,24845.16015625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-05-05,2014-06-09,5,52229.0,54806.35546875
nbeats,dl,FOODS,FOODS,stable,2014-06-02,2014-07-07,5,198740.0,191444.328125
nbeats,dl,HOBBIES,HOBBIES,stable,2014-06-02,2014-07-07,5,22165.0,23380.12109375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-02,2014-07-07,5,57195.0,55276.2734375
nbeats,dl,FOODS,FOODS,stable,2014-06-30,2014-08-04,5,188000.0,200816.140625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-06-30,2014-08-04,5,21936.0,23380.376953125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-30,2014-08-04,5,58712.0,60152.85546875
nbeats,dl,FOODS,FOODS,stable,2014-07-28,2014-09-01,5,190838.0,196132.234375
nbeats,dl,HOBBIES,HOBBIES,stable,2014-07-28,2014-09-01,5,22413.0,24076.0625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-07-28,2014-09-01,5,61120.0,64285.296875
nbeats,dl,FOODS,FOODS,stable,2014-08-25,2014-09-29,5,180688.0,179228.171875
nbeats,dl,HOBBIES,HOBBIES,stable,2014-08-25,2014-09-29,5,23191.0,22303.76171875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-08-25,2014-09-29,5,63831.0,60787.859375
nbeats,dl,FOODS,FOODS,stable,2014-09-22,2014-10-27,5,159938.0,171684.25
nbeats,dl,HOBBIES,HOBBIES,stable,2014-09-22,2014-10-27,5,25019.0,21136.5625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-09-22,2014-10-27,5,55555.0,54563.4375
nbeats,dl,FOODS,FOODS,stable,2014-10-20,2014-11-24,5,148379.0,152703.515625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-10-20,2014-11-24,5,20649.0,23436.77734375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-10-20,2014-11-24,5,49820.0,55051.23828125
nbeats,dl,FOODS,FOODS,stable,2014-11-17,2014-12-22,5,129811.0,149798.796875
nbeats,dl,HOBBIES,HOBBIES,stable,2014-11-17,2014-12-22,5,19830.0,23487.083984375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-11-17,2014-12-22,5,45991.0,54300.83984375
nbeats,dl,FOODS,FOODS,stable,2014-12-15,2015-01-19,5,154850.0,143874.796875
nbeats,dl,HOBBIES,HOBBIES,stable,2014-12-15,2015-01-19,5,23487.0,23057.5390625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-12-15,2015-01-19,5,55367.0,50774.98046875
nbeats,dl,FOODS,FOODS,stable,2015-01-12,2015-02-16,5,153988.0,167021.8125
nbeats,dl,HOBBIES,HOBBIES,stable,2015-01-12,2015-02-16,5,25493.0,21899.337890625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-01-12,2015-02-16,5,64663.0,56052.203125
nbeats,dl,FOODS,FOODS,stable,2015-02-09,2015-03-16,5,157071.0,162082.671875
nbeats,dl,HOBBIES,HOBBIES,stable,2015-02-09,2015-03-16,5,25185.0,25538.06640625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-02-09,2015-03-16,5,62962.0,58040.62890625
nbeats,dl,FOODS,FOODS,stable,2015-03-09,2015-04-13,5,166242.0,163034.71875
nbeats,dl,HOBBIES,HOBBIES,stable,2015-03-09,2015-04-13,5,24620.0,25123.17578125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-03-09,2015-04-13,5,63284.0,60413.3125
nbeats,dl,FOODS,FOODS,stable,2015-04-06,2015-05-11,5,171391.0,175258.953125
nbeats,dl,HOBBIES,HOBBIES,stable,2015-04-06,2015-05-11,5,26561.0,26636.37109375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-04-06,2015-05-11,5,66605.0,60954.2421875
nbeats,dl,FOODS,FOODS,stable,2015-05-04,2015-06-08,5,192488.0,176323.546875
nbeats,dl,HOBBIES,HOBBIES,stable,2015-05-04,2015-06-08,5,25266.0,26095.775390625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-05-04,2015-06-08,5,65229.0,63603.5234375
nbeats,dl,FOODS,FOODS,stable,2015-06-01,2015-07-06,5,196107.0,184236.25
nbeats,dl,HOBBIES,HOBBIES,stable,2015-06-01,2015-07-06,5,27272.0,24701.408203125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-06-01,2015-07-06,5,66667.0,67772.5
nbeats,dl,FOODS,FOODS,stable,2015-06-29,2015-08-03,5,198895.0,191101.46875
nbeats,dl,HOBBIES,HOBBIES,stable,2015-06-29,2015-08-03,5,27645.0,26461.328125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-06-29,2015-08-03,5,72654.0,70814.0
nbeats,dl,FOODS,FOODS,stable,2015-07-27,2015-08-31,5,182777.0,195127.375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-07-27,2015-08-31,5,27533.0,28851.236328125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-07-27,2015-08-31,5,71744.0,75631.8125
nbeats,dl,FOODS,FOODS,stable,2015-08-24,2015-09-28,5,185259.0,182252.21875
nbeats,dl,HOBBIES,HOBBIES,stable,2015-08-24,2015-09-28,5,28675.0,28035.197265625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-08-24,2015-09-28,5,71848.0,71588.8125
nbeats,dl,FOODS,FOODS,stable,2015-09-21,2015-10-26,5,165798.0,172328.90625
nbeats,dl,HOBBIES,HOBBIES,stable,2015-09-21,2015-10-26,5,29827.0,25919.236328125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-09-21,2015-10-26,5,66536.0,65522.0
nbeats,dl,FOODS,FOODS,stable,2015-10-19,2015-11-23,5,150214.0,167405.59375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-10-19,2015-11-23,5,24903.0,28443.775390625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-10-19,2015-11-23,5,57575.0,65333.375
nbeats,dl,FOODS,FOODS,stable,2015-11-16,2015-12-21,5,140943.0,154187.109375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-11-16,2015-12-21,5,24729.0,28572.953125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-11-16,2015-12-21,5,55210.0,63141.04296875
nbeats,dl,FOODS,FOODS,stable,2015-12-14,2016-01-18,5,177317.0,165330.375
nbeats,dl,HOBBIES,HOBBIES,stable,2015-12-14,2016-01-18,5,25832.0,29415.140625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-12-14,2016-01-18,5,64708.0,65979.4375
nbeats,dl,FOODS,FOODS,stable,2016-01-11,2016-02-15,5,198657.0,184045.140625
nbeats,dl,HOBBIES,HOBBIES,stable,2016-01-11,2016-02-15,5,27506.0,26422.1796875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-01-11,2016-02-15,5,74002.0,66394.7265625
nbeats,dl,FOODS,FOODS,stable,2016-02-08,2016-03-14,5,193108.0,188005.203125
nbeats,dl,HOBBIES,HOBBIES,stable,2016-02-08,2016-03-14,5,26519.0,27890.04296875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-02-08,2016-03-14,5,67798.0,67695.515625
nbeats,dl,FOODS,FOODS,stable,2016-03-07,2016-04-11,5,201045.0,196580.34375
nbeats,dl,HOBBIES,HOBBIES,stable,2016-03-07,2016-04-11,5,27683.0,26964.3828125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2016-03-07,2016-04-11,5,67281.0,67013.2578125
nbeats,dl,FOODS,FOODS,stable,2013-10-21,2013-12-02,6,184812.0,204769.765625
nbeats,dl,HOBBIES,HOBBIES,stable,2013-10-21,2013-12-02,6,26061.0,25958.046875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-10-21,2013-12-02,6,52681.0,60317.015625
nbeats,dl,FOODS,FOODS,stable,2013-11-18,2013-12-30,6,178139.0,190756.640625
nbeats,dl,HOBBIES,HOBBIES,stable,2013-11-18,2013-12-30,6,23823.0,23912.17578125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-11-18,2013-12-30,6,50428.0,58943.27734375
nbeats,dl,FOODS,FOODS,stable,2013-12-16,2014-01-27,6,158115.0,170885.078125
nbeats,dl,HOBBIES,HOBBIES,stable,2013-12-16,2014-01-27,6,23078.0,23937.75390625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-12-16,2014-01-27,6,50586.0,54121.5390625
nbeats,dl,FOODS,FOODS,stable,2014-01-13,2014-02-24,6,160250.0,173359.109375
nbeats,dl,HOBBIES,HOBBIES,stable,2014-01-13,2014-02-24,6,22878.0,23313.94921875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-01-13,2014-02-24,6,60106.0,49137.57421875
nbeats,dl,FOODS,FOODS,stable,2014-02-10,2014-03-24,6,158687.0,157254.1875
nbeats,dl,HOBBIES,HOBBIES,stable,2014-02-10,2014-03-24,6,21920.0,22230.03125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-02-10,2014-03-24,6,54193.0,58972.29296875
nbeats,dl,FOODS,FOODS,stable,2014-03-10,2014-04-21,6,165589.0,166901.78125
nbeats,dl,HOBBIES,HOBBIES,stable,2014-03-10,2014-04-21,6,22791.0,21977.314453125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-03-10,2014-04-21,6,54397.0,58324.14453125
nbeats,dl,FOODS,FOODS,stable,2014-04-07,2014-05-19,6,157666.0,173668.078125
nbeats,dl,HOBBIES,HOBBIES,stable,2014-04-07,2014-05-19,6,22098.0,22337.916015625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-04-07,2014-05-19,6,49721.0,58918.44921875
nbeats,dl,FOODS,FOODS,stable,2014-05-05,2014-06-16,6,177631.0,162222.96875
nbeats,dl,HOBBIES,HOBBIES,stable,2014-05-05,2014-06-16,6,23158.0,23423.08984375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-05-05,2014-06-16,6,56221.0,57676.7265625
nbeats,dl,FOODS,FOODS,stable,2014-06-02,2014-07-14,6,178522.0,180313.921875
nbeats,dl,HOBBIES,HOBBIES,stable,2014-06-02,2014-07-14,6,22647.0,23577.783203125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-02,2014-07-14,6,57986.0,53253.421875
nbeats,dl,FOODS,FOODS,stable,2014-06-30,2014-08-11,6,189325.0,193830.234375
nbeats,dl,HOBBIES,HOBBIES,stable,2014-06-30,2014-08-11,6,21961.0,23953.494140625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-30,2014-08-11,6,59949.0,57701.1484375
nbeats,dl,FOODS,FOODS,stable,2014-07-28,2014-09-08,6,188250.0,201325.03125
nbeats,dl,HOBBIES,HOBBIES,stable,2014-07-28,2014-09-08,6,21386.0,23367.9609375
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-07-28,2014-09-08,6,58068.0,61742.12109375
nbeats,dl,FOODS,FOODS,stable,2014-08-25,2014-10-06,6,182711.0,190835.828125
nbeats,dl,HOBBIES,HOBBIES,stable,2014-08-25,2014-10-06,6,22890.0,23103.3125
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-08-25,2014-10-06,6,58489.0,61219.08203125
nbeats,dl,FOODS,FOODS,stable,2014-09-22,2014-11-03,6,178606.0,190342.359375
nbeats,dl,HOBBIES,HOBBIES,stable,2014-09-22,2014-11-03,6,23433.0,21626.69140625
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-09-22,2014-11-03,6,58980.0,54260.89453125
nbeats,dl,FOODS,FOODS,stable,2014-10-20,2014-12-01,6,169126.0,178267.140625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-10-20,2014-12-01,6,25822.0,23855.23046875
nbeats,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-10-20,2014-12-01,6,57352.0,56170.43359375
nbeats,dl,FOODS,FOODS,stable,2014-11-17,2014-12-29,6,161394.0,167828.515625
nbeats,dl,HOBBIES,HOBBIES,stable,2014-11-17,2014-12-29,6,23134.0,24581.2109375
