scenario_name,category,week_start,is_history,sales_units,price,promo_planned,target_name,series_id
noisy_stockout,hobbies,2024-01-22,True,5118,9.236503125,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-01-29,True,5919,9.179146875,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-02-05,True,5921,9.337928125,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2024-02-12,True,5238,9.271575,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-02-19,True,4343,9.365475,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2024-02-26,True,6023,9.334565625,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-03-04,True,5709,9.255528125,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-03-11,True,5411,9.274759375,0.03125,sales_units,hobbies
noisy_stockout,hobbies,2024-03-18,True,6346,9.3017875,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2024-03-25,True,4072,9.2617125,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2024-04-01,True,5202,9.287571875,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2024-04-08,True,4630,9.199040625,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2024-04-15,True,6637,9.183675,0.25,sales_units,hobbies
noisy_stockout,hobbies,2024-04-22,True,5136,9.157878125,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-04-29,True,5791,9.35576875,0.03125,sales_units,hobbies
noisy_stockout,hobbies,2024-05-06,True,5721,9.34600625,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-05-13,True,6535,9.244621875,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2024-05-20,True,5129,9.19665,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-05-27,True,6509,9.352334375,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2024-06-03,True,5136,9.369421875,0.03125,sales_units,hobbies
noisy_stockout,hobbies,2024-06-10,True,6521,9.2498,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2024-06-17,True,6059,9.23346875,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2024-06-24,True,5058,9.297290625,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2024-07-01,True,5910,9.407746875,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-07-08,True,6154,9.288496875,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2024-07-15,True,5689,9.3905125,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2024-07-22,True,5472,9.362259375,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2024-07-29,True,5014,9.250984375,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2024-08-05,True,5707,9.340240625,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-08-12,True,5464,9.276209375,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-08-19,True,6357,9.341221875,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-08-26,True,4998,9.081246875,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-09-02,True,5689,9.391796875,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-09-09,True,6138,9.346928125,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2024-09-16,True,6770,9.20621875,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-09-23,True,5598,9.36756875,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-09-30,True,5542,9.32328125,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2024-10-07,True,5336,9.2664375,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2024-10-14,True,4984,9.34544375,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2024-10-21,True,4694,9.257675,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-10-28,True,4656,9.260528125,0.28125,sales_units,hobbies
noisy_stockout,hobbies,2024-11-04,True,4142,9.0464,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-11-11,True,5441,9.342703125,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-11-18,True,6219,9.311759375,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2024-11-25,True,5504,9.22311875,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2024-12-02,True,4504,9.33913125,0.125,sales_units,hobbies
noisy_stockout,hobbies,2024-12-09,True,4854,9.220021875,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2024-12-16,True,5699,9.29851875,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2024-12-23,True,5347,9.262109375,0.03125,sales_units,hobbies
noisy_stockout,hobbies,2024-12-30,True,5575,9.349065625,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-01-06,True,3854,9.246434375,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2025-01-13,True,5854,9.29943125,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-01-20,True,4819,9.299671875,0.03125,sales_units,hobbies
noisy_stockout,hobbies,2025-01-27,True,5360,9.395878125,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2025-02-03,True,5343,9.199890625,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-02-10,True,6922,9.20874375,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2025-02-17,True,5751,9.3042,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-02-24,True,4685,9.266046875,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-03-03,True,4342,9.3416625,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2025-03-10,True,4971,9.260178125,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2025-03-17,True,5531,9.290221875,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-03-24,True,6038,9.330253125,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2025-03-31,True,4596,9.343053125,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-04-07,True,4598,9.282153125,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-04-14,True,5314,9.310884375,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-04-21,True,4171,9.21314375,0.25,sales_units,hobbies
noisy_stockout,hobbies,2025-04-28,True,6307,9.212475,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-05-05,True,7897,9.247459375,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-05-12,True,6232,9.357671875,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-05-19,True,5284,9.31325,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-05-26,True,6773,9.417371875,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2025-06-02,True,6231,9.21659375,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-06-09,True,5828,9.417371875,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-06-16,True,5535,9.31124375,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2025-06-23,True,5669,9.332190625,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-06-30,True,6676,9.2930875,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2025-07-07,True,4516,9.3322375,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-07-14,True,5178,9.155753125,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2025-07-21,True,5409,9.3057125,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-07-28,True,6492,9.3148,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2025-08-04,True,5071,9.389834375,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-08-11,True,6088,9.20891875,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-08-18,True,5049,9.26153125,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-08-25,True,5382,9.323384375,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-09-01,True,6637,9.326153125,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-09-08,True,5133,9.131121875,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2025-09-15,True,6526,9.388259375,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-09-22,True,6747,9.39950625,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-09-29,True,6085,9.39533125,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2025-10-06,True,5906,9.359471875,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-10-13,True,6235,9.367046875,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2025-10-20,True,4950,9.39215625,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-10-27,True,5224,9.224465625,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-11-03,True,6224,9.211768750000001,0.125,sales_units,hobbies
noisy_stockout,hobbies,2025-11-10,True,5593,9.2209,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2025-11-17,True,5571,9.410540625,0.25,sales_units,hobbies
noisy_stockout,hobbies,2025-11-24,True,5485,9.34789375,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2025-12-01,True,4830,9.34065625,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2025-12-08,True,7087,9.194278125,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2025-12-15,True,5177,9.329121875,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-12-22,True,4801,9.365825,0.1875,sales_units,hobbies
noisy_stockout,hobbies,2025-12-29,False,6191,9.322721875,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2026-01-05,False,6820,9.318728125,0.125,sales_units,hobbies
noisy_stockout,hobbies,2026-01-12,False,5466,9.3802875,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2026-01-19,False,4818,9.287675,0.21875,sales_units,hobbies
noisy_stockout,hobbies,2026-01-26,False,5782,9.188590625,0.15625,sales_units,hobbies
noisy_stockout,hobbies,2026-02-02,False,5183,9.325115625,0.09375,sales_units,hobbies
noisy_stockout,hobbies,2026-02-09,False,4199,9.27096875,0.0625,sales_units,hobbies
noisy_stockout,hobbies,2026-02-16,False,5794,9.326325,0.21875,sales_units,hobbies
noisy_stockout,household,2022-01-03,True,5818,9.666615625,0.0625,sales_units,household
noisy_stockout,household,2022-01-10,True,5849,9.7500375,0.125,sales_units,household
noisy_stockout,household,2022-01-17,True,4580,9.64454375,0.03125,sales_units,household
noisy_stockout,household,2022-01-24,True,3708,9.678359375,0.0625,sales_units,household
noisy_stockout,household,2022-01-31,True,5162,9.6761125,0.1875,sales_units,household
noisy_stockout,household,2022-02-07,True,3832,9.71991875,0.1875,sales_units,household
noisy_stockout,household,2022-02-14,True,4622,9.70706875,0.15625,sales_units,household
noisy_stockout,household,2022-02-21,True,3903,9.711778125,0.09375,sales_units,household
noisy_stockout,household,2022-02-28,True,4495,9.507246875,0.125,sales_units,household
noisy_stockout,household,2022-03-07,True,4512,9.740646875,0.1875,sales_units,household
noisy_stockout,household,2022-03-14,True,4497,9.7469125,0.09375,sales_units,household
noisy_stockout,household,2022-03-21,True,4712,9.68315,0.21875,sales_units,household
noisy_stockout,household,2022-03-28,True,3931,9.7590375,0.09375,sales_units,household
noisy_stockout,household,2022-04-04,True,6165,9.69098125,0.15625,sales_units,household
noisy_stockout,household,2022-04-11,True,5274,9.78635625,0.15625,sales_units,household
noisy_stockout,household,2022-04-18,True,5829,9.615403125,0.21875,sales_units,household
noisy_stockout,household,2022-04-25,True,4406,9.6126875,0.21875,sales_units,household
noisy_stockout,household,2022-05-02,True,5431,9.753684375,0.1875,sales_units,household
noisy_stockout,household,2022-05-09,True,4474,9.737915625,0.3125,sales_units,household
noisy_stockout,household,2022-05-16,True,4568,9.675115625,0.09375,sales_units,household
noisy_stockout,household,2022-05-23,True,5179,9.704853125,0.1875,sales_units,household
noisy_stockout,household,2022-05-30,True,4577,9.619275,0.09375,sales_units,household
noisy_stockout,household,2022-06-06,True,4135,9.63006875,0.1875,sales_units,household
noisy_stockout,household,2022-06-13,True,5239,9.66409375,0.09375,sales_units,household
noisy_stockout,household,2022-06-20,True,5698,9.613121875,0.15625,sales_units,household
noisy_stockout,household,2022-06-27,True,5081,9.786943749999999,0.09375,sales_units,household
noisy_stockout,household,2022-07-04,True,3719,9.68518125,0.1875,sales_units,household
noisy_stockout,household,2022-07-11,True,6019,9.6682125,0.1875,sales_units,household
noisy_stockout,household,2022-07-18,True,4491,9.6407,0.09375,sales_units,household
noisy_stockout,household,2022-07-25,True,4990,9.7613875,0.15625,sales_units,household
noisy_stockout,household,2022-08-01,True,4214,9.68163125,0.125,sales_units,household
noisy_stockout,household,2022-08-08,True,4144,9.689690624999999,0.125,sales_units,household
noisy_stockout,household,2022-08-15,True,4204,9.583759375,0.15625,sales_units,household
noisy_stockout,household,2022-08-22,True,4089,9.645518749999999,0.28125,sales_units,household
noisy_stockout,household,2022-08-29,True,4725,9.6382125,0.1875,sales_units,household
noisy_stockout,household,2022-09-05,True,3678,9.667003124999999,0.125,sales_units,household
noisy_stockout,household,2022-09-12,True,4036,9.733321875,0.25,sales_units,household
noisy_stockout,household,2022-09-19,True,4353,9.717625,0.09375,sales_units,household
noisy_stockout,household,2022-09-26,True,4623,9.654184375,0.1875,sales_units,household
noisy_stockout,household,2022-10-03,True,3706,9.67898125,0.1875,sales_units,household
noisy_stockout,household,2022-10-10,True,4572,9.6713875,0.15625,sales_units,household
noisy_stockout,household,2022-10-17,True,3212,9.652221875,0.15625,sales_units,household
noisy_stockout,household,2022-10-24,True,5098,9.65375625,0.0625,sales_units,household
noisy_stockout,household,2022-10-31,True,4803,9.661259375,0.15625,sales_units,household
noisy_stockout,household,2022-11-07,True,5123,9.70046875,0.1875,sales_units,household
noisy_stockout,household,2022-11-14,True,3597,9.746728125,0.1875,sales_units,household
noisy_stockout,household,2022-11-21,True,4490,9.72165625,0.15625,sales_units,household
noisy_stockout,household,2022-11-28,True,4621,9.674890625,0.09375,sales_units,household
noisy_stockout,household,2022-12-05,True,5145,9.707790625,0.125,sales_units,household
noisy_stockout,household,2022-12-12,True,4859,9.674275,0.03125,sales_units,household
noisy_stockout,household,2022-12-19,True,4900,9.752859375,0.0625,sales_units,household
noisy_stockout,household,2022-12-26,True,4177,9.695493749999999,0.125,sales_units,household
noisy_stockout,household,2023-01-02,True,5644,9.679565625,0.125,sales_units,household
noisy_stockout,household,2023-01-09,True,6287,9.699159375,0.21875,sales_units,household
noisy_stockout,household,2023-01-16,True,4600,9.76849375,0.09375,sales_units,household
noisy_stockout,household,2023-01-23,True,5527,9.683534375,0.125,sales_units,household
noisy_stockout,household,2023-01-30,True,4686,9.633271875,0.15625,sales_units,household
noisy_stockout,household,2023-02-06,True,4227,9.62831875,0.1875,sales_units,household
noisy_stockout,household,2023-02-13,True,4360,9.60055,0.1875,sales_units,household
noisy_stockout,household,2023-02-20,True,6667,9.639015624999999,0.03125,sales_units,household
noisy_stockout,household,2023-02-27,True,4507,9.7157375,0.15625,sales_units,household
noisy_stockout,household,2023-03-06,True,4733,9.654553125,0.15625,sales_units,household
noisy_stockout,household,2023-03-13,True,5242,9.599865625,0.21875,sales_units,household
noisy_stockout,household,2023-03-20,True,4610,9.644896875,0.125,sales_units,household
noisy_stockout,household,2023-03-27,True,4454,9.627921875,0.15625,sales_units,household
noisy_stockout,household,2023-04-03,True,4548,9.69449375,0.125,sales_units,household
noisy_stockout,household,2023-04-10,True,5490,9.7911375,0.03125,sales_units,household
noisy_stockout,household,2023-04-17,True,5082,9.525075,0.03125,sales_units,household
noisy_stockout,household,2023-04-24,True,5051,9.61195625,0.1875,sales_units,household
noisy_stockout,household,2023-05-01,True,5415,9.664078125,0.1875,sales_units,household
noisy_stockout,household,2023-05-08,True,5077,9.786721875,0.125,sales_units,household
noisy_stockout,household,2023-05-15,True,4074,9.77108125,0.0625,sales_units,household
noisy_stockout,household,2023-05-22,True,5045,9.646721874999999,0.125,sales_units,household
noisy_stockout,household,2023-05-29,True,4343,9.589696875,0.09375,sales_units,household
noisy_stockout,household,2023-06-05,True,4019,9.725628125,0.25,sales_units,household
noisy_stockout,household,2023-06-12,True,5208,9.764340624999999,0.125,sales_units,household
noisy_stockout,household,2023-06-19,True,3592,9.7175125,0.09375,sales_units,household
noisy_stockout,household,2023-06-26,True,3784,9.68555625,0.125,sales_units,household
noisy_stockout,household,2023-07-03,True,5536,9.766940625,0.15625,sales_units,household
noisy_stockout,household,2023-07-10,True,4356,9.594834375,0.15625,sales_units,household
noisy_stockout,household,2023-07-17,True,4632,9.575453125,0.09375,sales_units,household
noisy_stockout,household,2023-07-24,True,5434,9.637012499999999,0.0625,sales_units,household
noisy_stockout,household,2023-07-31,True,4180,9.804465625,0.125,sales_units,household
noisy_stockout,household,2023-08-07,True,4494,9.79194375,0.125,sales_units,household
noisy_stockout,household,2023-08-14,True,4859,9.720084374999999,0.0625,sales_units,household
noisy_stockout,household,2023-08-21,True,4745,9.6257125,0.15625,sales_units,household
noisy_stockout,household,2023-08-28,True,4497,9.78263125,0.15625,sales_units,household
noisy_stockout,household,2023-09-04,True,4734,9.6760375,0.1875,sales_units,household
noisy_stockout,household,2023-09-11,True,4702,9.740578124999999,0.125,sales_units,household
noisy_stockout,household,2023-09-18,True,6823,9.62935625,0.1875,sales_units,household
noisy_stockout,household,2023-09-25,True,5420,9.755425,0.21875,sales_units,household
noisy_stockout,household,2023-10-02,True,4834,9.686125,0.1875,sales_units,household
noisy_stockout,household,2023-10-09,True,3953,9.59980625,0.1875,sales_units,household
noisy_stockout,household,2023-10-16,True,4809,9.62779375,0.09375,sales_units,household
noisy_stockout,household,2023-10-23,True,4710,9.710509374999999,0.1875,sales_units,household
noisy_stockout,household,2023-10-30,True,5482,9.77641875,0.1875,sales_units,household
noisy_stockout,household,2023-11-06,True,6435,9.591775,0.1875,sales_units,household
noisy_stockout,household,2023-11-13,True,4455,9.72496875,0.09375,sales_units,household
noisy_stockout,household,2023-11-20,True,4598,9.70503125,0.21875,sales_units,household
noisy_stockout,household,2023-11-27,True,4861,9.752065625,0.125,sales_units,household
noisy_stockout,household,2023-12-04,True,6198,9.71989375,0.1875,sales_units,household
noisy_stockout,household,2023-12-11,True,5380,9.63665625,0.15625,sales_units,household
noisy_stockout,household,2023-12-18,True,5108,9.804465625,0.09375,sales_units,household
noisy_stockout,household,2023-12-25,True,5515,9.6719125,0.15625,sales_units,household
noisy_stockout,household,2024-01-01,True,5642,9.706903125,0.15625,sales_units,household
noisy_stockout,household,2024-01-08,True,4588,9.6862875,0.09375,sales_units,household
noisy_stockout,household,2024-01-15,True,5620,9.675634375,0.0625,sales_units,household
noisy_stockout,household,2024-01-22,True,6631,9.7265125,0.03125,sales_units,household
noisy_stockout,household,2024-01-29,True,3042,9.517509375,0.09375,sales_units,household
noisy_stockout,household,2024-02-05,True,4407,9.682109375,0.1875,sales_units,household
noisy_stockout,household,2024-02-12,True,5220,9.611834374999999,0.09375,sales_units,household
noisy_stockout,household,2024-02-19,True,4258,9.67569375,0.125,sales_units,household
noisy_stockout,household,2024-02-26,True,4502,9.793915625,0.125,sales_units,household
noisy_stockout,household,2024-03-04,True,5168,9.63436875,0.21875,sales_units,household
noisy_stockout,household,2024-03-11,True,5369,9.517678125,0.15625,sales_units,household
noisy_stockout,household,2024-03-18,True,4083,9.711665625,0.21875,sales_units,household
noisy_stockout,household,2024-03-25,True,4668,9.689946875,0.125,sales_units,household
noisy_stockout,household,2024-04-01,True,4732,9.6509375,0.09375,sales_units,household
noisy_stockout,household,2024-04-08,True,4955,9.5025375,0.09375,sales_units,household
noisy_stockout,household,2024-04-15,True,4991,9.7208375,0.15625,sales_units,household
noisy_stockout,household,2024-04-22,True,4310,9.700684375,0.0625,sales_units,household
noisy_stockout,household,2024-04-29,True,6337,9.765925,0.125,sales_units,household
noisy_stockout,household,2024-05-06,True,5235,9.731434375,0.1875,sales_units,household
noisy_stockout,household,2024-05-13,True,4977,9.70023125,0.25,sales_units,household
noisy_stockout,household,2024-05-20,True,5560,9.68995,0.15625,sales_units,household
noisy_stockout,household,2024-05-27,True,5071,9.6824625,0.0625,sales_units,household
noisy_stockout,household,2024-06-03,True,5307,9.700090625,0.09375,sales_units,household
noisy_stockout,household,2024-06-10,True,5654,9.635390625,0.21875,sales_units,household
noisy_stockout,household,2024-06-17,True,6143,9.74630625,0.09375,sales_units,household
noisy_stockout,household,2024-06-24,True,5219,9.77733125,0.21875,sales_units,household
noisy_stockout,household,2024-07-01,True,5723,9.618809375,0.25,sales_units,household
noisy_stockout,household,2024-07-08,True,5641,9.789003125,0.09375,sales_units,household
noisy_stockout,household,2024-07-15,True,5765,9.6147875,0.0625,sales_units,household
noisy_stockout,household,2024-07-22,True,5090,9.682859375,0.09375,sales_units,household
noisy_stockout,household,2024-07-29,True,5895,9.804465625,0.21875,sales_units,household
noisy_stockout,household,2024-08-05,True,5159,9.70664375,0.0625,sales_units,household
noisy_stockout,household,2024-08-12,True,5816,9.720825,0.09375,sales_units,household
noisy_stockout,household,2024-08-19,True,4732,9.555428125,0.03125,sales_units,household
noisy_stockout,household,2024-08-26,True,5490,9.732759375,0.15625,sales_units,household
noisy_stockout,household,2024-09-02,True,4253,9.6436125,0.21875,sales_units,household
noisy_stockout,household,2024-09-09,True,4131,9.77174375,0.0625,sales_units,household
noisy_stockout,household,2024-09-16,True,4964,9.698709375,0.125,sales_units,household
noisy_stockout,household,2024-09-23,True,4758,9.7334,0.09375,sales_units,household
noisy_stockout,household,2024-09-30,True,4599,9.70378125,0.09375,sales_units,household
noisy_stockout,household,2024-10-07,True,5694,9.700890625,0.09375,sales_units,household
noisy_stockout,household,2024-10-14,True,4801,9.640734375,0.0625,sales_units,household
noisy_stockout,household,2024-10-21,True,5455,9.74565,0.1875,sales_units,household
noisy_stockout,household,2024-10-28,True,5165,9.598,0.125,sales_units,household
noisy_stockout,household,2024-11-04,True,4829,9.622159374999999,0.15625,sales_units,household
noisy_stockout,household,2024-11-11,True,3828,9.690896875,0.1875,sales_units,household
noisy_stockout,household,2024-11-18,True,6127,9.72779375,0.09375,sales_units,household
noisy_stockout,household,2024-11-25,True,3867,9.727275,0.21875,sales_units,household
noisy_stockout,household,2024-12-02,True,5551,9.665156249999999,0.0625,sales_units,household
noisy_stockout,household,2024-12-09,True,5164,9.770053125,0.15625,sales_units,household
noisy_stockout,household,2024-12-16,True,4832,9.804465625,0.125,sales_units,household
noisy_stockout,household,2024-12-23,True,6476,9.70694375,0.21875,sales_units,household
noisy_stockout,household,2024-12-30,True,4691,9.66976875,0.15625,sales_units,household
noisy_stockout,household,2025-01-06,True,5686,9.735446875,0.125,sales_units,household
noisy_stockout,household,2025-01-13,True,4750,9.705921875,0.1875,sales_units,household
noisy_stockout,household,2025-01-20,True,4545,9.699137499999999,0.1875,sales_units,household
noisy_stockout,household,2025-01-27,True,6109,9.739596875,0.09375,sales_units,household
noisy_stockout,household,2025-02-03,True,4318,9.731903125,0.1875,sales_units,household
noisy_stockout,household,2025-02-10,True,5070,9.76983125,0.21875,sales_units,household
noisy_stockout,household,2025-02-17,True,4765,9.716296875,0.09375,sales_units,household
noisy_stockout,household,2025-02-24,True,5527,9.572346875,0.03125,sales_units,household
noisy_stockout,household,2025-03-03,True,5125,9.72286875,0.09375,sales_units,household
noisy_stockout,household,2025-03-10,True,6645,9.710621875,0.09375,sales_units,household
noisy_stockout,household,2025-03-17,True,3851,9.764334375,0.125,sales_units,household
noisy_stockout,household,2025-03-24,True,4960,9.730684375,0.15625,sales_units,household
noisy_stockout,household,2025-03-31,True,4341,9.675625,0.125,sales_units,household
noisy_stockout,household,2025-04-07,True,3904,9.757175,0.0,sales_units,household
noisy_stockout,household,2025-04-14,True,5906,9.7480125,0.125,sales_units,household
noisy_stockout,household,2025-04-21,True,4133,9.6689125,0.15625,sales_units,household
noisy_stockout,household,2025-04-28,True,5051,9.54479375,0.09375,sales_units,household
noisy_stockout,household,2025-05-05,True,5032,9.729409375,0.15625,sales_units,household
noisy_stockout,household,2025-05-12,True,6012,9.735384375,0.15625,sales_units,household
noisy_stockout,household,2025-05-19,True,6300,9.72663125,0.25,sales_units,household
noisy_stockout,household,2025-05-26,True,5267,9.69209375,0.21875,sales_units,household
noisy_stockout,household,2025-06-02,True,4492,9.65106875,0.09375,sales_units,household
noisy_stockout,household,2025-06-09,True,4723,9.6337625,0.15625,sales_units,household
noisy_stockout,household,2025-06-16,True,5905,9.768625,0.15625,sales_units,household
noisy_stockout,household,2025-06-23,True,4423,9.628753125,0.15625,sales_units,household
noisy_stockout,household,2025-06-30,True,3871,9.6746375,0.15625,sales_units,household
noisy_stockout,household,2025-07-07,True,4812,9.570084375,0.125,sales_units,household
noisy_stockout,household,2025-07-14,True,4273,9.64393125,0.15625,sales_units,household
noisy_stockout,household,2025-07-21,True,5211,9.55093125,0.125,sales_units,household
noisy_stockout,household,2025-07-28,True,5940,9.667696874999999,0.25,sales_units,household
noisy_stockout,household,2025-08-04,True,4809,9.72903125,0.15625,sales_units,household
noisy_stockout,household,2025-08-11,True,4799,9.764528125,0.09375,sales_units,household
noisy_stockout,household,2025-08-18,True,5078,9.65533125,0.21875,sales_units,household
noisy_stockout,household,2025-08-25,True,4940,9.539325,0.09375,sales_units,household
noisy_stockout,household,2025-09-01,True,5301,9.6829375,0.15625,sales_units,household
noisy_stockout,household,2025-09-08,True,5365,9.71054375,0.0625,sales_units,household
noisy_stockout,household,2025-09-15,True,5329,9.705196875,0.09375,sales_units,household
noisy_stockout,household,2025-09-22,True,4374,9.747009375,0.125,sales_units,household
noisy_stockout,household,2025-09-29,True,5693,9.657284375,0.09375,sales_units,household
noisy_stockout,household,2025-10-06,True,5266,9.725740625,0.1875,sales_units,household
noisy_stockout,household,2025-10-13,True,5737,9.717865625,0.1875,sales_units,household
noisy_stockout,household,2025-10-20,True,4584,9.6348625,0.125,sales_units,household
noisy_stockout,household,2025-10-27,True,5129,9.790296875,0.15625,sales_units,household
noisy_stockout,household,2025-11-03,True,5425,9.651290625,0.3125,sales_units,household
noisy_stockout,household,2025-11-10,True,5605,9.72918125,0.09375,sales_units,household
noisy_stockout,household,2025-11-17,True,4660,9.79274375,0.1875,sales_units,household
noisy_stockout,household,2025-11-24,True,4339,9.65365625,0.15625,sales_units,household
noisy_stockout,household,2025-12-01,True,6318,9.79065,0.125,sales_units,household
noisy_stockout,household,2025-12-08,True,5633,9.71601875,0.15625,sales_units,household
noisy_stockout,household,2025-12-15,True,4704,9.666634375,0.09375,sales_units,household
noisy_stockout,household,2025-12-22,True,5897,9.712934375,0.125,sales_units,household
noisy_stockout,household,2025-12-29,False,5538,9.756231249999999,0.03125,sales_units,household
noisy_stockout,household,2026-01-05,False,5009,9.70544375,0.09375,sales_units,household
noisy_stockout,household,2026-01-12,False,4846,9.68476875,0.125,sales_units,household
noisy_stockout,household,2026-01-19,False,4998,9.6428625,0.1875,sales_units,household
noisy_stockout,household,2026-01-26,False,4690,9.720815625,0.1875,sales_units,household
noisy_stockout,household,2026-02-02,False,5010,9.74864375,0.125,sales_units,household
noisy_stockout,household,2026-02-09,False,5564,9.57161875,0.3125,sales_units,household
noisy_stockout,household,2026-02-16,False,6015,9.7085875,0.21875,sales_units,household
seasonal_promo,foods,2022-01-03,True,4342,9.768171875,0.375,sales_units,foods
seasonal_promo,foods,2022-01-10,True,5084,9.685656250000001,0.34375,sales_units,foods
seasonal_promo,foods,2022-01-17,True,4332,9.707878125,0.1875,sales_units,foods
seasonal_promo,foods,2022-01-24,True,4355,9.69365625,0.25,sales_units,foods
seasonal_promo,foods,2022-01-31,True,5329,9.62060625,0.21875,sales_units,foods
seasonal_promo,foods,2022-02-07,True,4995,9.631253125,0.21875,sales_units,foods
seasonal_promo,foods,2022-02-14,True,4388,9.66080625,0.1875,sales_units,foods
seasonal_promo,foods,2022-02-21,True,5103,9.74171875,0.25,sales_units,foods
seasonal_promo,foods,2022-02-28,True,4775,9.574321875,0.21875,sales_units,foods
