scenario_name,series_id,category,history_weeks,total_weeks,mean_sales,std_sales,zero_share,promo_share,avg_price
stable,synthetic_series_032,foods,208,216,138.9351851851852,54.818902383851096,0.0,0.09259259259259259,12.112262962962964
stable,synthetic_series_033,household,208,216,79.98611111111111,32.081071600536646,0.0,0.07407407407407407,13.042334722222222
stable,synthetic_series_034,hobbies,208,216,178.25462962962962,86.62850369760199,0.0,0.09722222222222222,5.102700925925926
stable,synthetic_series_035,household,208,216,197.30555555555554,92.44074993238652,0.0,0.08796296296296297,5.184741666666667
stable,synthetic_series_036,hobbies,208,216,190.5462962962963,87.3376643500715,0.0,0.08333333333333333,8.275454166666668
stable,synthetic_series_037,foods,208,216,174.23611111111111,73.65889195705489,0.0,0.1111111111111111,14.758446296296297
stable,synthetic_series_038,household,208,216,131.4398148148148,57.118693946072355,0.0,0.10648148148148148,4.78747175925926
stable,synthetic_series_039,hobbies,208,216,181.87037037037038,80.0568510314482,0.0,0.08796296296296297,5.6805620370370375
stable,synthetic_series_040,foods,208,216,149.20833333333334,63.973818227495606,0.0,0.06944444444444445,15.785573611111111
stable,synthetic_series_041,household,208,216,188.69444444444446,89.3887728586666,0.0,0.07407407407407407,13.506579629629629
stable,synthetic_series_042,hobbies,208,216,132.625,53.483952168242794,0.0,0.06481481481481481,12.138063425925926
stable,synthetic_series_043,household,208,216,140.44444444444446,61.08710263653965,0.0,0.08796296296296297,10.593300462962963
stable,synthetic_series_044,household,208,216,233.16203703703704,90.60066555286376,0.0,0.10648148148148148,8.804257407407407
stable,synthetic_series_045,household,208,216,231.7314814814815,93.66130038790378,0.0,0.07407407407407407,4.82700462962963
stable,synthetic_series_046,hobbies,208,216,120.31018518518519,59.547683359253526,0.0,0.07407407407407407,10.992154166666667
stable,synthetic_series_047,household,208,216,259.99074074074076,109.57987384130651,0.0,0.13425925925925927,11.11557824074074
stable,synthetic_series_048,foods,208,216,147.41666666666666,66.76026181898582,0.0,0.05555555555555555,9.577693981481481
stable,synthetic_series_049,household,208,216,87.19444444444444,36.82389475335549,0.0,0.08333333333333333,10.698403703703704
stable,synthetic_series_050,hobbies,208,216,174.7685185185185,79.15555559182702,0.0,0.08333333333333333,12.43242962962963
stable,synthetic_series_051,hobbies,208,216,255.15740740740742,111.43838944703715,0.0,0.05555555555555555,14.17626388888889
stable,synthetic_series_052,hobbies,208,216,208.98611111111111,97.68618379216157,0.0,0.09722222222222222,15.371112037037038
stable,synthetic_series_053,household,208,216,177.03703703703704,76.60079857813446,0.0,0.1111111111111111,7.362426388888888
stable,synthetic_series_054,hobbies,208,216,111.79629629629629,55.8342662577772,0.0,0.06018518518518518,12.541362037037036
stable,synthetic_series_055,hobbies,208,216,134.12037037037038,64.3446703804893,0.0,0.06481481481481481,15.687116666666666
stable,synthetic_series_056,hobbies,208,216,174.19907407407408,72.58209273081883,0.0,0.09259259259259259,7.191869444444444
stable,synthetic_series_057,hobbies,208,216,106.41666666666667,45.363672588291124,0.0,0.08333333333333333,6.33144212962963
stable,synthetic_series_058,hobbies,208,216,215.8935185185185,87.25841202670897,0.0,0.1111111111111111,11.672901388888889
stable,synthetic_series_059,household,208,216,105.89814814814815,47.92551193497169,0.0,0.09259259259259259,10.804044444444445
stable,synthetic_series_060,foods,208,216,203.27777777777777,92.39156644622712,0.0,0.05555555555555555,15.504283796296296
stable,synthetic_series_061,foods,208,216,100.81018518518519,45.485454746038535,0.0,0.08796296296296297,13.645030092592593
stable,synthetic_series_062,household,208,216,175.17592592592592,83.64185318242197,0.0,0.05555555555555555,10.116261111111111
stable,synthetic_series_063,foods,208,216,109.83796296296296,43.433313155285944,0.0,0.09259259259259259,11.511843518518518
stable,synthetic_series_064,foods,208,216,172.04166666666666,75.8236210664454,0.0,0.08333333333333333,7.576823148148147
stable,synthetic_series_065,foods,208,216,123.67592592592592,50.791196582690034,0.0,0.09259259259259259,5.26909212962963
stable,synthetic_series_066,hobbies,208,216,81.43981481481481,34.07646788065573,0.0,0.1111111111111111,12.784831018518519
stable,synthetic_series_067,household,208,216,147.17592592592592,64.10889409016706,0.0,0.06481481481481481,5.547436111111112
stable,synthetic_series_068,household,208,216,252.65277777777777,130.03729265337753,0.0,0.06944444444444445,12.73922037037037
stable,synthetic_series_069,hobbies,208,216,227.01388888888889,97.71722274069724,0.0,0.06481481481481481,12.46428148148148
stable,synthetic_series_070,foods,208,216,146.18055555555554,58.978118068082786,0.0,0.06944444444444445,4.981887037037037
stable,synthetic_series_071,household,208,216,163.57407407407408,74.80917786048667,0.0,0.06481481481481481,11.434242592592593
stable,synthetic_series_072,household,208,216,93.11574074074075,40.22275801961577,0.0,0.09259259259259259,14.250463888888888
stable,synthetic_series_073,foods,208,216,98.93518518518519,45.44350403050142,0.0,0.09259259259259259,15.07494212962963
stable,synthetic_series_074,household,208,216,190.78703703703704,85.21912122216288,0.0,0.09722222222222222,13.431418981481483
stable,synthetic_series_075,foods,208,216,68.54629629629629,25.472606082562134,0.0,0.10185185185185185,4.17072962962963
stable,synthetic_series_076,foods,208,216,166.83796296296296,71.99332426105052,0.0,0.06944444444444445,8.43481574074074
stable,synthetic_series_077,household,208,216,179.00925925925927,73.59575257844901,0.0,0.07407407407407407,10.301293055555554
stable,synthetic_series_078,foods,208,216,192.45833333333334,75.97942270390456,0.0,0.07407407407407407,6.2558805555555566
stable,synthetic_series_079,hobbies,208,216,75.37037037037037,34.40040361920936,0.0,0.06018518518518518,12.56324074074074
stable,synthetic_series_080,hobbies,208,216,94.9675925925926,43.22395831922482,0.0,0.08796296296296297,12.992730555555555
stable,synthetic_series_081,foods,208,216,154.83333333333334,64.00748502741601,0.0,0.08796296296296297,10.333639814814815
stable,synthetic_series_082,hobbies,208,216,119.06944444444444,57.34189419139696,0.0,0.1111111111111111,6.933456018518519
stable,synthetic_series_083,household,208,216,127.93981481481481,52.20149768824434,0.0,0.09722222222222222,7.703543518518519
stable,synthetic_series_084,household,208,216,194.87962962962962,83.0646951665869,0.0,0.125,15.790147685185184
stable,synthetic_series_085,hobbies,208,216,112.12037037037037,47.248618553467,0.0,0.07407407407407407,15.059346296296296
stable,synthetic_series_086,household,208,216,155.39814814814815,63.987926159777295,0.0,0.11574074074074074,8.01793564814815
stable,synthetic_series_087,hobbies,208,216,113.1574074074074,47.833074484529526,0.0,0.08796296296296297,9.9554375
stable,synthetic_series_088,foods,208,216,103.97685185185185,46.03936052428322,0.0,0.06481481481481481,12.47882962962963
stable,synthetic_series_089,hobbies,208,216,180.00925925925927,78.41054691401997,0.0,0.08796296296296297,12.980475462962962
stable,synthetic_series_090,hobbies,208,216,195.72222222222223,83.35732367856296,0.0,0.10648148148148148,8.666871296296296
stable,synthetic_series_091,household,208,216,213.56944444444446,84.772334186401,0.0,0.08333333333333333,8.3445375
stable,synthetic_series_092,foods,208,216,233.0,98.70943971258316,0.0,0.09259259259259259,14.782628703703706
stable,synthetic_series_093,foods,208,216,77.20833333333333,31.828875656884204,0.0,0.05092592592592592,6.023639814814815
stable,synthetic_series_094,hobbies,208,216,87.73611111111111,38.264924635550265,0.0,0.06944444444444445,7.509597685185185
stable,synthetic_series_095,hobbies,208,216,84.30555555555556,38.21139689560143,0.0,0.09259259259259259,5.8904375
stable,synthetic_series_096,hobbies,208,216,217.39814814814815,88.51455692287212,0.0,0.06481481481481481,14.292927777777777
